line_num,role,chunk_idx,n_tokens,low_conf,npr,orig_logrank,mean_p_logrank
1086,human,0,128,0,1.334709,0.595523,0.794849
1086,human,1,121,0,1.258818,0.758875,0.955285
1086,lm,0,28,0,1.305017,0.920307,1.201016
109,human,0,104,0,1.372165,0.964916,1.324024
109,lm,0,36,0,1.547863,0.774925,1.199478
1090,human,0,64,0,1.453970,0.575743,0.837114
1090,lm,0,12,0,1.156937,1.340662,1.551061
1092,human,0,43,0,1.635462,0.368129,0.602062
1092,lm,0,25,0,1.580318,0.473899,0.748911
1093,human,0,128,0,2.137170,0.317315,0.678156
1093,human,1,45,0,1.343635,0.997287,1.339991
1093,lm,0,62,0,2.390370,0.371189,0.887279
1095,human,0,83,0,1.412165,0.648196,0.915360
1095,lm,0,21,0,1.432235,0.499184,0.714949
1096,human,0,128,0,1.297888,0.673239,0.873789
1096,human,1,128,0,1.216877,0.775388,0.943552
1096,human,2,6,0,1.070628,2.317549,2.481232
1096,lm,0,127,0,1.788317,0.290406,0.519338
1097,human,0,120,0,1.393852,0.677250,0.943986
1097,lm,0,10,0,1.140484,0.948026,1.081208
11,human,0,22,0,1.169517,1.191403,1.393366
11,lm,0,11,0,1.099323,1.883285,2.070338
110,human,0,35,0,1.578553,0.436329,0.688769
110,lm,0,128,0,2.857961,0.111572,0.318869
110,lm,1,58,0,1.714788,0.214023,0.367005
1100,human,0,106,0,1.391384,0.627475,0.873058
1100,lm,0,24,0,1.270284,0.961716,1.221652
1101,human,0,66,0,1.662726,0.822385,1.367401
1101,lm,0,13,0,1.249501,1.040526,1.300138
1104,human,0,124,0,1.492282,0.427288,0.637634
1104,lm,0,128,0,2.554600,0.164792,0.420978
1104,lm,1,128,0,1.841239,0.280355,0.516201
1104,lm,2,97,0,1.944027,0.239087,0.464792
1109,human,0,120,0,1.628033,0.463171,0.754057
1109,lm,0,34,0,1.612509,0.619569,0.999060
111,human,0,15,0,1.088259,1.295079,1.409381
111,lm,0,82,0,1.428357,0.509417,0.727629
1110,human,0,64,0,1.521904,0.537658,0.818264
1110,lm,0,10,0,1.106803,1.420361,1.572060
1111,human,0,55,0,1.261309,1.008549,1.272092
1111,lm,0,117,0,1.830777,0.356672,0.652988
1112,human,0,60,0,1.352906,0.620100,0.838937
1112,lm,0,46,0,1.360078,0.946431,1.287220
1113,human,0,128,0,1.199944,1.137947,1.365473
1113,human,1,29,0,1.122302,1.567367,1.759059
1113,lm,0,62,0,1.572816,0.660125,1.038256
1114,human,0,128,0,1.325031,0.535687,0.709801
1114,human,1,128,0,1.354600,0.683230,0.925504
1114,human,2,121,0,1.316837,1.022148,1.346002
1114,lm,0,6,0,1.190751,1.422811,1.694214
1117,human,0,128,0,1.337831,0.728393,0.974467
1117,human,1,128,0,1.388480,0.932272,1.294441
1117,human,2,128,0,1.159293,1.762957,2.043784
1117,human,3,14,0,1.355561,1.290977,1.749998
1117,lm,0,128,0,1.707841,0.193020,0.329648
1117,lm,1,27,0,1.478735,1.400554,2.071049
1120,human,0,128,0,1.215487,1.171385,1.423803
1120,human,1,128,0,1.238297,1.029732,1.275114
1120,human,2,76,0,1.232699,0.908704,1.120158
1120,lm,0,128,0,1.671625,0.396254,0.662388
1120,lm,1,23,0,1.221706,1.310660,1.601241
1123,human,0,120,0,1.440178,0.518941,0.747367
1123,lm,0,45,0,1.428488,0.650584,0.929352
1124,human,0,100,0,1.175777,1.374746,1.616395
1124,lm,0,10,0,1.210038,2.870228,3.473086
1125,human,0,106,0,1.426295,0.874796,1.247717
1125,lm,0,38,0,1.472310,1.230541,1.811738
1126,human,0,29,0,1.266652,0.895541,1.134339
1126,lm,0,13,0,1.179900,1.011039,1.192926
1129,human,0,33,0,1.676816,0.643996,1.079862
1129,lm,0,33,0,1.167204,1.006060,1.174277
113,human,0,32,0,1.333710,0.859465,1.146277
113,lm,0,36,0,1.722795,0.496588,0.855519
1130,human,0,61,0,1.345721,0.807728,1.086976
1130,lm,0,18,0,1.474446,0.774211,1.141533
1132,human,0,48,0,1.204493,1.018940,1.227307
1132,lm,0,19,0,1.248103,0.928835,1.159281
1133,human,0,27,0,1.223952,1.270430,1.554946
1133,lm,0,7,0,1.101154,2.449700,2.697497
1138,human,0,82,0,1.410788,0.801811,1.131185
1138,lm,0,128,0,2.018970,0.118617,0.239484
1138,lm,1,51,0,1.689719,0.237014,0.400487
1139,human,0,64,0,1.383688,0.725166,1.003404
1139,lm,0,66,0,2.041836,0.251399,0.513316
1141,human,0,128,0,1.463121,0.471143,0.689339
1141,human,1,13,0,1.205555,1.484608,1.789777
1141,lm,0,128,0,1.642699,0.399324,0.655970
1141,lm,1,60,0,1.568682,0.838728,1.315697
1142,human,0,32,0,1.214916,0.841854,1.022782
1142,lm,0,21,0,1.244341,1.233944,1.535447
1143,human,0,128,0,1.660155,0.422602,0.701585
1143,human,1,11,0,1.046058,2.348307,2.456466
1143,lm,0,35,0,1.455142,0.652085,0.948876
1144,human,0,12,0,1.089639,1.703108,1.855773
1144,lm,0,38,0,1.574576,0.800965,1.261180
1145,human,0,128,0,1.244788,0.948678,1.180904
1145,human,1,7,0,1.010926,3.896523,3.939098
1145,lm,0,128,0,1.442904,0.763200,1.101225
1145,lm,1,128,0,1.514483,0.703369,1.065240
1145,lm,2,128,0,1.574530,0.717702,1.130044
1145,lm,3,16,0,1.135402,1.888440,2.144139
1146,human,0,102,0,1.578439,0.563120,0.888850
1146,lm,0,57,0,1.811120,0.347521,0.629401
1147,human,0,48,0,1.202240,1.272442,1.529780
1147,lm,0,20,0,1.210462,1.222806,1.480160
1149,human,0,78,0,1.263531,0.750420,0.948179
1149,lm,0,40,0,1.635115,0.451051,0.737521
115,human,0,128,0,1.474972,0.627150,0.925029
115,human,1,39,0,1.373464,1.115807,1.532520
115,lm,0,107,0,2.095764,0.287621,0.602786
1150,human,0,41,0,1.378548,1.015111,1.399379
1150,lm,0,9,0,1.059762,1.751152,1.855804
1151,human,0,128,0,1.277133,0.759195,0.969593
1151,lm,0,105,0,2.058954,0.318842,0.656482
1152,human,0,55,0,1.433606,0.599536,0.859498
1152,lm,0,22,0,1.305613,1.214188,1.585260
1153,human,0,89,0,1.314251,0.890228,1.169983
1153,lm,0,128,0,1.649831,0.493477,0.814154
1153,lm,1,81,0,1.469422,0.632143,0.928885
1154,human,0,128,0,1.475713,0.922397,1.361193
1154,human,1,61,0,1.925529,0.721327,1.388936
1154,lm,0,84,0,1.668157,0.502279,0.837880
1156,human,0,128,0,1.266008,0.705909,0.893686
1156,human,1,124,0,1.276284,1.012192,1.291845
1156,lm,0,11,0,1.091380,1.634055,1.783375
1159,human,0,128,0,1.156997,1.071889,1.240172
1159,human,1,128,0,1.125682,1.187914,1.337214
1159,human,2,128,0,1.358214,0.799179,1.085456
1159,human,3,27,0,1.326955,1.584893,2.103082
1159,lm,0,12,0,1.184907,1.479928,1.753577
116,human,0,56,0,1.510319,0.754317,1.139259
116,lm,0,10,0,1.106006,2.104568,2.327665
1161,human,0,25,0,1.138057,1.327286,1.510527
1161,lm,0,7,0,1.066700,2.756762,2.940637
1162,human,0,128,0,1.216100,1.345881,1.636727
1162,human,1,128,0,1.308019,1.217762,1.592856
1162,human,2,128,0,1.192897,1.312482,1.565656
1162,human,3,128,0,1.064587,1.807749,1.924507
1162,human,4,128,0,1.305496,0.878500,1.146879
1162,human,5,128,0,1.302922,0.965676,1.258200
1162,human,6,95,0,1.555219,0.649028,1.009380
1162,lm,0,44,0,1.321730,1.025810,1.355844
1163,human,0,128,0,1.326748,0.914539,1.213363
1163,human,1,128,0,1.331726,1.023136,1.362537
1163,human,2,128,0,1.189597,1.022164,1.215963
1163,human,3,112,0,1.208716,1.179862,1.426118
1163,lm,0,128,0,1.484036,0.644864,0.957001
1163,lm,1,109,0,1.680622,0.470688,0.791049
1166,human,0,63,0,1.306936,0.778428,1.017356
1166,lm,0,95,0,1.754453,0.560454,0.983290
1168,human,0,74,0,1.360804,0.794382,1.080999
1168,lm,0,10,0,1.156928,1.626854,1.882152
117,human,0,128,0,1.491542,0.746438,1.113344
117,human,1,128,0,1.417635,0.924631,1.310790
117,human,2,128,0,1.407869,0.830463,1.169184
117,human,3,128,0,1.437343,1.058675,1.521679
117,human,4,46,0,1.297692,1.007877,1.307913
117,lm,0,128,0,2.463898,0.271965,0.670095
117,lm,1,13,0,1.185266,1.546819,1.833392
1170,human,0,128,0,1.391732,0.584917,0.814048
1170,human,1,92,0,1.402909,0.666837,0.935511
1170,lm,0,128,0,2.620451,0.239251,0.626945
1170,lm,1,7,0,1.357743,1.503761,2.041721
1171,human,0,128,0,1.450833,0.602273,0.873797
1171,human,1,19,0,1.207741,1.591254,1.921822
1171,lm,0,46,0,1.422602,0.890016,1.266138
1174,human,0,128,0,1.572568,0.459563,0.722694
1174,human,1,128,0,1.501814,0.807053,1.212043
1174,human,2,124,0,1.387864,1.022496,1.419085
1174,lm,0,99,0,1.648848,0.496836,0.819208
1175,human,0,128,0,1.278147,0.831309,1.062534
1175,human,1,85,0,1.156878,1.076500,1.245378
1175,lm,0,64,0,1.693477,0.197351,0.334210
1177,human,0,52,0,1.424885,0.570251,0.812542
1177,lm,0,29,0,1.483991,0.840345,1.247065
1178,human,0,44,0,1.512917,0.503402,0.761605
1178,lm,0,14,0,1.436472,0.386800,0.555628
118,human,0,128,0,1.291626,0.765201,0.988354
118,human,1,68,0,1.284547,0.999805,1.284296
118,lm,0,85,0,1.416768,0.774289,1.096987
1180,human,0,25,0,1.337030,0.845774,1.130825
1180,lm,0,72,0,1.923717,0.484481,0.932005
1181,human,0,74,0,1.272148,0.854982,1.087664
1181,lm,0,73,0,1.653741,0.387520,0.640858
1182,human,0,64,0,1.284281,0.689321,0.885281
1182,lm,0,12,0,1.145022,1.679768,1.923371
1183,human,0,94,0,1.310371,0.749429,0.982030
1183,lm,0,11,0,1.200880,1.388040,1.666869
1184,human,0,31,0,1.271238,0.818989,1.041130
1184,lm,0,83,0,2.125944,0.359910,0.765149
1186,human,0,103,0,1.332408,0.871611,1.161341
1186,lm,0,24,0,1.266303,1.268762,1.606638
1188,human,0,86,0,1.675742,0.476771,0.798945
1188,lm,0,10,0,1.083282,2.391586,2.590762
1189,human,0,37,0,1.159643,1.459025,1.691948
1189,lm,0,73,0,1.628971,0.473588,0.771461
119,human,0,39,0,1.347078,0.838332,1.129299
119,lm,0,7,0,1.148419,1.485816,1.706339
1191,human,0,128,0,1.312364,0.795006,1.043337
1191,human,1,128,0,1.249510,1.253615,1.566405
1191,human,2,16,0,1.208525,2.836924,3.428493
1191,lm,0,85,0,1.651213,0.537775,0.887982
1193,human,0,128,0,1.555245,0.735432,1.143778
1193,human,1,128,0,1.200331,1.691985,2.030941
1193,human,2,59,0,1.281405,1.790325,2.294131
1193,lm,0,10,0,1.111823,2.453120,2.727435
1194,human,0,38,0,1.550743,0.588383,0.912431
1194,lm,0,59,0,1.722827,0.372682,0.642067
1195,human,0,128,0,1.513911,0.453845,0.687081
1195,human,1,103,0,1.273292,1.130942,1.440019
1195,lm,0,24,0,1.481655,0.956166,1.416709
1196,human,0,128,0,1.256228,0.934151,1.173507
1196,human,1,128,0,1.272608,0.963821,1.226566
1196,human,2,114,0,1.180881,1.073560,1.267747
1196,lm,0,128,0,1.489001,0.560365,0.834383
1196,lm,1,14,0,1.393442,2.419029,3.370775
1197,human,0,46,0,1.525527,0.524512,0.800157
1197,lm,0,50,0,1.777857,0.259153,0.460736
1199,human,0,56,0,1.896023,0.355654,0.674328
1199,lm,0,6,0,1.252887,0.581971,0.729143
12,human,0,43,0,1.543148,0.572230,0.883036
12,lm,0,21,0,1.420125,0.588908,0.836323
120,human,0,96,0,1.390719,0.749075,1.041753
120,lm,0,65,0,1.631485,0.528822,0.862766
1200,human,0,128,0,1.227842,1.116229,1.370554
1200,human,1,91,0,1.254709,0.976136,1.224767
1200,lm,0,128,0,1.518733,0.592624,0.900038
1200,lm,1,128,0,1.277584,1.018778,1.301574
1200,lm,2,36,0,1.061488,2.921617,3.101261
1201,human,0,58,0,1.690474,0.448848,0.758765
1201,lm,0,10,0,1.165959,1.891587,2.205512
1202,human,0,128,0,1.412203,0.856433,1.209458
1202,human,1,79,0,1.184008,1.396430,1.653384
1202,lm,0,100,0,1.714048,0.531023,0.910199
1203,human,0,77,0,1.317263,0.874594,1.152070
1203,lm,0,19,0,1.247283,1.452057,1.811126
1207,human,0,28,0,1.223305,0.870018,1.064297
1207,lm,0,44,0,1.544125,0.427668,0.660373
1209,human,0,74,0,1.529688,0.647526,0.990513
1209,lm,0,67,0,1.477037,0.573056,0.846424
121,human,0,128,0,1.658304,0.339203,0.562502
121,human,1,62,0,1.326657,0.811467,1.076539
121,lm,0,82,0,1.608404,0.373197,0.600252
1212,human,0,128,0,1.536981,0.567781,0.872669
1212,human,1,1,0,nan,nan,nan
1212,lm,0,128,0,2.126448,0.310234,0.659697
1212,lm,1,6,0,1.016258,4.706477,4.782995
1213,human,0,46,0,1.554680,0.361956,0.562726
1213,lm,0,10,0,1.161410,1.215438,1.411622
1214,human,0,79,0,1.389017,0.725646,1.007935
1214,lm,0,50,0,1.363515,0.822179,1.121053
1215,human,0,80,0,1.479371,0.617836,0.914008
1215,lm,0,6,0,1.055197,2.363045,2.493478
1216,human,0,22,0,1.221122,0.874719,1.068139
1216,lm,0,32,0,1.416622,0.880169,1.246867
1217,human,0,72,0,1.163091,0.903194,1.050498
1217,lm,0,92,0,1.518427,0.892130,1.354635
1218,human,0,128,0,1.290038,0.840863,1.084745
1218,human,1,128,0,1.257193,0.973312,1.223641
1218,human,2,128,0,1.236791,1.117419,1.382014
1218,human,3,4,0,0.934010,5.354200,5.000878
1218,lm,0,60,0,1.652037,0.684249,1.130404
1223,human,0,21,0,1.232610,1.151563,1.419428
1223,lm,0,128,0,1.951128,0.224433,0.437898
1223,lm,1,33,0,1.494810,1.522566,2.275948
1224,human,0,128,0,1.110727,1.002485,1.113487
1224,human,1,128,0,1.032089,1.398423,1.443297
1224,human,2,121,0,1.083082,1.266431,1.371649
1224,lm,0,128,0,1.900864,0.365453,0.694677
1224,lm,1,128,0,3.333021,0.142854,0.476134
1224,lm,2,128,0,2.357766,0.215589,0.508309
1224,lm,3,99,0,2.648331,0.205413,0.544003
1226,human,0,128,0,1.216714,0.868341,1.056522
1226,human,1,128,0,1.198683,1.188425,1.424545
1226,human,2,128,0,1.023451,2.121838,2.171598
1226,human,3,39,0,1.031455,2.565180,2.645867
1226,lm,0,25,0,1.169421,1.385698,1.620465
1227,human,0,45,0,1.257396,0.991814,1.247103
1227,lm,0,92,0,1.642785,0.377358,0.619919
1228,human,0,31,0,1.250535,1.050885,1.314169
1228,lm,0,30,0,1.533852,0.767156,1.176704
1229,human,0,13,0,1.108406,1.479303,1.639668
1229,lm,0,11,0,1.160817,1.223907,1.420732
1230,human,0,11,0,1.102093,1.618034,1.783224
1230,lm,0,7,0,1.247621,0.848560,1.058682
1234,human,0,53,0,1.660120,0.502146,0.833623
1234,lm,0,12,0,1.175528,1.636033,1.923202
1236,human,0,128,0,1.391200,0.682750,0.949842
1236,human,1,95,0,1.622900,0.614974,0.998041
1236,lm,0,53,0,1.438176,0.686970,0.987984
1237,human,0,7,0,1.243324,1.039427,1.292345
1237,lm,0,5,0,1.504884,0.441713,0.664726
1238,human,0,71,0,1.685440,0.486374,0.819755
1238,lm,0,30,0,1.526754,0.594209,0.907211
1239,human,0,31,0,1.332328,1.255865,1.673224
1239,lm,0,28,0,1.757245,0.734178,1.290130
1240,human,0,122,0,1.563550,0.592769,0.926824
1240,lm,0,128,0,1.861836,0.283797,0.528384
1240,lm,1,128,0,1.863313,0.317521,0.591641
1240,lm,2,56,0,1.773828,0.441306,0.782800
1241,human,0,110,0,1.387683,0.768830,1.066892
1241,lm,0,38,0,1.323551,0.933993,1.236188
1242,human,0,27,0,1.249896,1.376700,1.720732
1242,lm,0,29,0,1.249408,1.288938,1.610410
1244,human,0,128,0,1.464510,0.809057,1.184872
1244,human,1,128,0,1.284142,1.319871,1.694902
1244,human,2,128,0,1.469563,0.646504,0.950078
1244,human,3,1,0,nan,nan,nan
1244,lm,0,128,0,1.774401,0.429128,0.761445
1244,lm,1,10,0,1.127799,2.566967,2.895024
1245,human,0,128,0,1.442380,0.772070,1.113618
1245,human,1,70,0,1.263013,1.279266,1.615729
1245,lm,0,128,0,2.109308,0.164929,0.347887
1245,lm,1,128,0,2.896856,0.095630,0.277026
1245,lm,2,128,0,2.863377,0.095630,0.273825
1245,lm,3,73,0,2.312236,0.160366,0.370804
1246,human,0,46,0,1.727309,0.327400,0.565521
1246,lm,0,6,0,1.169768,0.963331,1.126873
1247,human,0,38,0,1.200290,0.993630,1.192644
1247,lm,0,128,0,2.089621,0.331625,0.692970
1247,lm,1,36,0,1.433351,0.747915,1.072024
1248,human,0,25,0,1.365287,0.424606,0.579708
1248,lm,0,98,0,2.111189,0.283117,0.597714
1251,human,0,128,0,1.486676,0.558226,0.829901
1251,human,1,33,0,1.126910,1.835410,2.068341
1251,lm,0,63,0,2.228239,0.268773,0.598890
1252,human,0,128,0,1.404899,0.752919,1.057776
1252,human,1,128,0,1.158692,1.497699,1.735373
1252,human,2,67,0,1.191807,1.670913,1.991406
1252,lm,0,37,0,1.516480,0.653142,0.990477
1253,human,0,82,0,1.240150,1.172933,1.454613
1253,lm,0,13,0,1.113731,2.166933,2.413380
1255,human,0,61,0,1.265844,0.992924,1.256887
1255,lm,0,37,0,1.277065,0.940808,1.201472
1256,human,0,128,0,1.384550,0.762310,1.055456
1256,human,1,128,0,1.482503,0.558585,0.828103
1256,human,2,128,0,1.615584,0.470527,0.760176
1256,human,3,22,0,1.155858,1.353118,1.564012
1256,lm,0,11,0,1.187137,0.910514,1.080905
1257,human,0,128,0,1.312666,0.773426,1.015250
1257,human,1,80,0,1.277930,0.901139,1.151592
1257,lm,0,128,0,2.262289,0.185142,0.418845
1257,lm,1,15,0,1.422997,1.153435,1.641334
1258,human,0,128,0,1.311988,0.814833,1.069051
1258,human,1,128,0,1.167428,1.684213,1.966197
1258,human,2,128,0,1.140565,1.407415,1.605248
1258,human,3,90,0,1.260711,1.239220,1.562298
1258,lm,0,44,0,1.725340,0.653905,1.128209
1259,human,0,128,0,1.424736,0.451215,0.642862
1259,human,1,4,0,1.049773,1.499921,1.574576
1259,lm,0,14,0,1.302004,0.733105,0.954506
126,human,0,21,0,1.434192,0.681366,0.977211
126,lm,0,11,0,1.296031,0.526504,0.682366
1260,human,0,39,0,1.283189,1.035166,1.328313
1260,lm,0,21,0,1.198452,1.199744,1.437836
1263,human,0,47,0,1.212369,1.167338,1.415244
1263,lm,0,51,0,1.433130,0.883215,1.265761
1265,human,0,128,0,1.996285,0.330033,0.658839
1265,human,1,128,0,1.778427,0.420027,0.746987
1265,human,2,7,0,1.442502,1.071923,1.546251
1265,lm,0,128,0,2.546888,0.090417,0.230283
1265,lm,1,97,0,2.722412,0.086888,0.236546
1266,human,0,128,0,1.155018,1.291843,1.492102
1266,human,1,128,0,1.306191,0.850113,1.110410
1266,human,2,52,0,1.206238,1.400936,1.689863
1266,lm,0,47,0,1.340299,0.874628,1.172263
1267,human,0,30,0,1.607463,0.733764,1.179498
1267,lm,0,28,0,1.954139,0.693860,1.355898
1268,human,0,21,0,1.163285,1.104349,1.284673
1268,lm,0,30,0,1.379268,0.573045,0.790382
