line_num,role,chunk_idx,n_tokens,low_conf,npr,orig_logrank,mean_p_logrank
1019,lm,0,128,0,1.733021,0.327258,0.567144
1019,lm,1,21,0,1.135938,1.214553,1.379657
1020,human,0,56,0,1.643130,0.827194,1.359187
1020,lm,0,18,0,1.306084,1.219151,1.592313
1021,human,0,46,0,1.293655,1.361040,1.760716
1021,lm,0,77,0,1.673517,0.482396,0.807298
1024,human,0,29,0,1.153899,1.456775,1.680971
1024,lm,0,24,0,1.327350,0.875544,1.162153
1025,human,0,58,0,1.572934,0.698497,1.098690
1025,lm,0,53,0,1.957304,0.335102,0.655897
1026,human,0,128,0,1.392418,0.919975,1.280989
1026,human,1,38,0,2.362730,1.030344,2.434425
1026,lm,0,84,0,1.706818,0.410427,0.700525
1027,human,0,41,0,1.237367,1.001816,1.239614
1027,lm,0,39,0,1.295399,1.186936,1.537557
1028,human,0,74,0,1.412712,0.804153,1.136037
1028,lm,0,11,0,1.090396,2.015620,2.197825
1029,human,0,48,0,1.236538,0.972571,1.202621
1029,lm,0,88,0,1.617516,0.523692,0.847081
103,human,0,128,0,1.412825,0.437567,0.618205
103,human,1,24,0,1.243897,0.767294,0.954434
103,lm,0,53,0,1.724801,0.345924,0.596650
1030,human,0,69,0,1.374785,0.702432,0.965693
1030,lm,0,25,0,1.506777,0.457304,0.689055
1031,human,0,107,0,1.305299,0.934282,1.219517
1031,lm,0,70,0,1.787301,0.471288,0.842333
1033,human,0,128,0,1.467246,0.640744,0.940128
1033,human,1,128,0,1.516181,0.724251,1.098096
1033,human,2,61,0,1.254863,1.232623,1.546773
1033,lm,0,32,0,1.603178,0.430758,0.690582
1034,human,0,21,0,1.166002,1.782905,2.078871
1034,lm,0,37,0,1.252483,1.465222,1.835166
1035,human,0,128,0,1.388676,0.496105,0.688930
1035,human,1,77,0,1.260864,1.053227,1.327976
1035,lm,0,100,0,1.843043,0.383289,0.706418
1036,human,0,51,0,1.204946,0.951802,1.146870
1036,lm,0,85,0,1.550829,0.432520,0.670764
1037,human,0,128,0,1.271098,1.080729,1.373712
1037,human,1,86,0,1.348245,0.780794,1.052702
1037,lm,0,71,0,1.457777,0.631556,0.920668
1038,human,0,17,0,1.266946,0.885676,1.122103
1038,lm,0,13,0,1.221361,0.874476,1.068051
1039,human,0,50,0,1.301301,1.270676,1.653531
1039,lm,0,33,0,1.389287,0.798126,1.108826
1040,human,0,128,0,1.270311,1.273175,1.617328
1040,human,1,94,0,1.246612,1.308903,1.631694
1040,lm,0,69,0,1.510789,0.585266,0.884213
1041,human,0,128,0,1.245824,1.054516,1.313741
1041,human,1,13,0,1.063475,3.226309,3.431098
1041,lm,0,72,0,1.923909,0.334857,0.644234
1042,human,0,57,0,1.252252,0.850472,1.065006
1042,lm,0,28,0,1.263031,1.332164,1.682565
1043,human,0,128,0,1.333066,0.876380,1.168272
1043,human,1,118,0,1.304289,0.793167,1.034519
1043,lm,0,40,0,1.381707,0.761599,1.052306
1044,human,0,114,0,1.390616,0.722026,1.004061
1044,lm,0,47,0,1.802549,0.456889,0.823564
1045,human,0,92,0,1.318411,0.684303,0.902192
1045,lm,0,80,0,1.437380,0.685814,0.985776
1046,human,0,128,0,1.524560,0.557015,0.849203
1046,human,1,128,0,1.241160,0.939702,1.166321
1046,human,2,128,0,1.265789,1.285806,1.627560
1046,human,3,42,0,1.260146,1.251155,1.576639
1046,lm,0,10,0,1.111856,1.709717,1.900959
1047,human,0,128,0,1.248966,0.962877,1.202600
1047,human,1,3,0,1.057266,2.154691,2.278081
1047,lm,0,128,0,1.520555,0.502313,0.763794
1047,lm,1,43,0,1.190531,1.368595,1.629355
1048,human,0,77,0,1.342062,0.683787,0.917685
1048,lm,0,24,0,1.305416,1.121473,1.463988
1049,human,0,128,0,1.305072,0.890883,1.162666
1049,human,1,122,0,1.308874,0.981660,1.284869
1049,lm,0,48,0,1.340343,1.194889,1.601561
105,human,0,23,0,1.268507,0.933798,1.184529
105,lm,0,7,0,1.178611,1.467675,1.729817
1050,human,0,13,0,1.329330,1.002140,1.332176
1050,lm,0,123,0,2.176406,0.259025,0.563743
1052,human,0,128,0,1.260187,0.953049,1.201020
1052,human,1,128,0,1.322877,0.801721,1.060578
1052,human,2,117,0,1.376160,0.804916,1.107693
1052,lm,0,128,0,1.634239,0.352110,0.575432
1052,lm,1,17,0,1.220312,0.929503,1.134284
1053,human,0,126,0,1.339378,0.921892,1.234761
1053,lm,0,9,0,1.052776,1.767336,1.860609
1054,human,0,95,0,1.296988,0.744246,0.965279
1054,lm,0,128,0,1.662367,0.666973,1.108754
1054,lm,1,39,0,1.120179,2.473576,2.770849
1055,human,0,77,0,1.712279,0.651603,1.115725
1055,lm,0,78,0,1.616349,0.454407,0.734481
1056,human,0,57,0,1.528976,0.876617,1.340326
1056,lm,0,50,0,1.843862,0.424039,0.781869
1057,human,0,43,0,1.698556,0.656467,1.115047
1057,lm,0,14,0,1.324888,1.058663,1.402609
1058,human,0,27,0,1.514005,0.568968,0.861419
1058,lm,0,27,0,1.579864,0.489965,0.774078
1059,human,0,74,0,1.422294,0.551589,0.784522
1059,lm,0,75,0,1.384513,0.559079,0.774052
106,human,0,71,0,1.358657,0.797145,1.083046
106,lm,0,34,0,1.342931,0.884411,1.187703
1060,human,0,85,0,1.324446,0.907837,1.202381
1060,lm,0,25,0,1.282681,1.410262,1.808915
1061,human,0,128,0,1.525470,0.540601,0.824670
1061,human,1,128,0,1.266721,1.214932,1.538980
1061,human,2,23,0,1.193083,1.376334,1.642080
1061,lm,0,56,0,1.767454,0.482026,0.851959
1062,human,0,34,0,1.140666,1.754983,2.001850
1062,lm,0,54,0,1.764023,0.488041,0.860915
1063,human,0,92,0,1.645779,0.579146,0.953147
1063,lm,0,117,0,1.817740,0.337444,0.613385
1064,human,0,128,0,1.265754,1.218027,1.541723
1064,human,1,128,0,1.346517,0.999649,1.346044
1064,human,2,128,0,1.270740,1.451051,1.843907
1064,human,3,128,0,1.279514,1.106060,1.415219
1064,human,4,128,0,1.248003,1.277776,1.594668
1064,human,5,3,0,1.002075,2.583037,2.588397
1064,lm,0,47,0,1.745021,0.774172,1.350947
1065,human,0,128,0,1.426500,0.710495,1.013521
1065,human,1,39,0,1.325617,1.175942,1.558849
1065,lm,0,79,0,1.928892,0.422181,0.814341
1066,human,0,128,0,1.351206,0.597255,0.807014
1066,human,1,8,0,1.229489,1.492069,1.834482
1066,lm,0,49,0,1.440664,0.444253,0.640019
1067,human,0,42,0,1.455961,0.924100,1.345454
1067,lm,0,42,0,1.507052,0.751915,1.133174
1068,human,0,128,0,1.329906,0.952634,1.266913
1068,human,1,104,0,1.404437,1.139386,1.600196
1068,lm,0,85,0,1.923848,0.473001,0.909982
107,human,0,128,0,1.192829,1.324345,1.579718
107,human,1,96,0,1.241155,1.193506,1.481326
107,lm,0,25,0,1.208198,1.278279,1.544415
1070,human,0,94,0,1.620044,0.437405,0.708616
1070,lm,0,44,0,1.201522,1.567447,1.883323
1071,human,0,128,0,1.503900,0.450273,0.677166
1071,human,1,96,0,1.287754,0.846034,1.089483
1071,lm,0,44,0,1.406652,0.419005,0.589394
1072,human,0,128,0,1.356493,0.727347,0.986640
1072,human,1,128,0,1.252173,0.503555,0.630538
1072,human,2,128,0,1.178284,0.473411,0.557813
1072,human,3,40,0,1.179174,0.557247,0.657091
1072,lm,0,128,0,1.438763,0.566759,0.815432
1072,lm,1,10,0,1.026340,1.959424,2.011035
1074,human,0,50,0,1.492647,0.683496,1.020218
1074,lm,0,10,0,1.270180,1.885807,2.395315
1075,human,0,128,0,1.431582,0.580666,0.831271
1075,human,1,128,0,1.303207,0.968396,1.262021
1075,human,2,64,0,1.327725,0.734047,0.974613
1075,lm,0,109,0,1.847958,0.259074,0.478757
1076,human,0,20,0,1.200478,0.717878,0.861798
1076,lm,0,30,0,1.369190,0.592041,0.810617
1077,human,0,14,0,1.112118,1.365097,1.518149
1077,lm,0,18,0,1.265919,0.708389,0.896763
1079,human,0,34,0,1.303488,0.683828,0.891362
1079,lm,0,12,0,1.419372,1.499002,2.127641
108,human,0,79,0,1.453279,0.816822,1.187071
108,lm,0,34,0,1.522938,0.442871,0.674464
1080,human,0,47,0,1.520385,0.671311,1.020651
1080,lm,0,10,0,1.633301,0.567706,0.927235
1081,human,0,35,0,1.486752,0.880004,1.308348
1081,lm,0,53,0,1.894435,0.511201,0.968437
1082,human,0,59,0,1.234318,0.869284,1.072974
1082,lm,0,128,0,2.344178,0.242841,0.569263
1082,lm,1,5,0,1.045341,3.589654,3.752413
1083,human,0,128,0,1.264782,1.181735,1.494637
1083,human,1,128,0,1.355013,1.048279,1.420431
1083,human,2,63,0,1.460352,0.895747,1.308106
1083,lm,0,70,0,1.692949,0.457972,0.775323
1084,human,0,29,0,1.283639,1.120247,1.437994
1084,lm,0,45,0,1.367626,1.164744,1.592935
1085,human,0,128,0,1.293350,0.721333,0.932936
1085,human,1,35,0,1.243999,1.348677,1.677754
1085,lm,0,46,0,1.350247,0.601373,0.812003
1086,human,0,128,0,1.704701,0.393683,0.671112
1086,human,1,121,0,1.453457,0.572175,0.831632
1086,lm,0,65,0,1.522238,0.721006,1.097544
1087,human,0,82,0,1.279229,1.058022,1.353453
1087,lm,0,10,0,1.259902,2.548974,3.211458
1088,human,0,128,0,1.386146,0.542677,0.752230
1088,human,1,18,0,1.392759,0.953426,1.327892
1088,lm,0,128,0,1.687330,0.424331,0.715987
1088,lm,1,30,0,1.363827,1.001874,1.366382
1089,human,0,128,0,1.571897,0.565451,0.888830
1089,human,1,82,0,1.454359,0.945861,1.375621
1089,lm,0,128,0,1.684073,0.498667,0.839791
1089,lm,1,7,0,1.093946,2.784846,3.046472
109,human,0,128,0,1.267896,1.206293,1.529454
109,human,1,128,0,1.282150,1.026578,1.316227
109,human,2,30,0,1.185677,1.811777,2.148182
109,lm,0,114,0,1.470931,0.658469,0.968562
1090,human,0,128,0,1.461402,0.656926,0.960032
1090,lm,0,78,0,1.599754,0.697045,1.115100
1091,human,0,107,0,1.481558,0.786442,1.165159
1091,lm,0,20,0,1.085366,2.514049,2.728664
1093,human,0,13,0,1.110566,2.156669,2.395123
1093,lm,0,81,0,1.567926,0.496729,0.778834
1094,human,0,38,0,1.273070,0.882187,1.123086
1094,lm,0,128,0,1.638039,0.353698,0.579370
1094,lm,1,4,0,1.002319,4.107503,4.117027
1095,human,0,128,0,1.431118,0.653363,0.935040
1095,human,1,75,0,1.670821,0.342730,0.572641
1095,lm,0,70,0,1.754268,0.289357,0.507609
1096,human,0,71,0,1.218989,1.056754,1.288171
1096,lm,0,122,0,2.100449,0.284836,0.598284
1097,human,0,128,0,1.238510,0.895197,1.108711
1097,human,1,21,0,1.187083,1.338057,1.588385
1097,lm,0,38,0,1.573580,0.622678,0.979834
1098,human,0,128,0,1.569823,0.391022,0.613836
1098,human,1,55,0,1.295047,0.523178,0.677540
1098,lm,0,124,0,1.584749,0.365161,0.578689
110,human,0,128,0,1.182942,1.270183,1.502553
110,human,1,128,0,1.163840,1.275596,1.484590
110,human,2,2,0,0.943399,8.925853,8.420638
110,lm,0,6,0,1.004504,3.835214,3.852490
1100,human,0,128,0,1.021404,1.551798,1.585013
1100,human,1,128,0,1.084749,1.359862,1.475109
1100,human,2,32,0,0.979905,3.171166,3.107442
1100,lm,0,9,0,1.040371,2.441328,2.539886
1101,human,0,105,0,1.490630,0.802024,1.195521
1101,lm,0,56,0,1.555579,0.692825,1.077744
1102,human,0,118,0,1.605656,0.415086,0.666486
1102,lm,0,45,0,1.886299,0.262842,0.495799
1103,human,0,57,0,1.389611,0.717834,0.997509
1103,lm,0,56,0,1.667560,0.572246,0.954254
1104,human,0,16,0,1.160388,1.481068,1.718613
1104,lm,0,14,0,1.244807,1.277782,1.590593
1105,human,0,26,0,1.277178,0.953119,1.217302
1105,lm,0,60,0,1.832791,0.388602,0.712227
1106,human,0,128,0,1.318135,0.650558,0.857524
1106,human,1,36,0,1.321922,0.994592,1.314773
1106,lm,0,28,0,1.294163,0.998835,1.292656
1107,human,0,128,0,1.659175,0.391887,0.650208
1107,human,1,59,0,1.304574,0.945034,1.232867
1107,lm,0,45,0,1.842088,0.399571,0.736046
1108,human,0,63,0,1.518359,0.702948,1.067327
1108,lm,0,94,0,2.307818,0.302231,0.697493
1109,human,0,21,0,1.575204,0.541925,0.853643
1109,lm,0,6,0,1.164973,1.599334,1.863182
111,human,0,128,0,1.288503,0.938941,1.209828
111,human,1,128,0,1.196721,1.836730,2.198053
111,human,2,128,0,1.327607,1.326626,1.761238
111,human,3,128,0,1.244836,1.447755,1.802218
111,human,4,75,0,1.257237,1.410755,1.773653
111,lm,0,53,0,1.264544,1.248302,1.578533
1110,human,0,128,0,1.611374,0.641107,1.033063
1110,human,1,128,0,1.236754,1.108277,1.370666
1110,human,2,128,0,1.268521,1.231800,1.562564
1110,human,3,128,0,1.257084,1.034788,1.300815
1110,human,4,128,0,1.102712,1.646501,1.815616
1110,human,5,128,0,1.121727,1.537721,1.724904
1110,human,6,30,0,0.990786,2.315295,2.293961
1110,lm,0,30,0,1.226628,1.184566,1.453021
1111,human,0,128,0,1.283424,0.553972,0.710981
1111,human,1,128,0,1.215350,0.897146,1.090346
1111,human,2,118,0,1.354130,0.520637,0.705010
1111,lm,0,22,0,1.424220,0.577770,0.822872
1113,human,0,56,0,1.422029,0.587062,0.834819
1113,lm,0,17,0,1.205961,1.202196,1.449800
1114,human,0,128,0,1.367897,0.484524,0.662779
1114,human,1,128,0,1.281414,0.836634,1.072075
1114,human,2,128,0,1.310647,1.018902,1.335420
1114,human,3,44,0,1.202227,1.260985,1.515990
1114,lm,0,35,0,1.312249,0.793169,1.040836
1115,human,0,29,0,1.197532,1.177399,1.409973
1115,lm,0,19,0,1.168668,1.234382,1.442583
1116,human,0,85,0,1.585137,0.541552,0.858434
1116,lm,0,29,0,1.615998,0.551775,0.891667
1118,human,0,128,0,1.201314,0.932090,1.119733
1118,human,1,127,0,2.036146,0.526657,1.072350
1118,lm,0,27,0,1.730049,0.678288,1.173471
1119,human,0,128,0,1.516153,0.771779,1.170135
1119,human,1,22,0,1.433471,1.600736,2.294609
1119,lm,0,53,0,1.597805,0.845355,1.350712
112,human,0,63,0,1.534269,0.639383,0.980986
112,lm,0,10,0,1.201400,1.556257,1.869688
1120,human,0,73,0,1.424860,0.802788,1.143861
1120,lm,0,56,0,2.093497,0.303005,0.634339
1121,human,0,61,0,1.250107,0.607851,0.759879
1121,lm,0,53,0,1.980174,0.483794,0.957997
1123,human,0,128,0,1.302658,0.773349,1.007409
1123,human,1,68,0,1.277183,1.528369,1.952008
1123,lm,0,128,0,1.942278,0.251409,0.488306
1123,lm,1,12,0,1.458543,1.698631,2.477527
1124,human,0,128,0,1.339195,0.748673,1.002620
1124,human,1,128,0,1.489235,0.755610,1.125280
1124,human,2,128,0,1.209158,1.536141,1.857437
1124,human,3,128,0,1.300384,0.827994,1.076710
1124,human,4,128,0,1.374837,0.989575,1.360504
1124,human,5,115,0,1.434165,0.864379,1.239662
1124,lm,0,93,0,1.476737,0.635325,0.938207
1125,human,0,107,0,1.339840,0.599440,0.803154
1125,lm,0,36,0,1.414552,0.671291,0.949576
1126,human,0,19,0,1.162914,1.305625,1.518329
1126,lm,0,47,0,1.605888,0.495478,0.795683
1128,human,0,128,0,1.253622,1.036783,1.299734
1128,human,1,128,0,1.361788,0.677966,0.923246
1128,human,2,128,0,1.308321,0.922296,1.206660
1128,human,3,128,0,1.199547,0.897453,1.076537
1128,human,4,7,0,1.041512,2.633165,2.742472
1128,lm,0,126,0,1.912208,0.339544,0.649279
1129,human,0,27,0,1.162153,0.901149,1.047273
1129,lm,0,89,0,1.707905,0.327927,0.560068
113,human,0,128,0,1.244915,0.814221,1.013636
113,human,1,128,0,1.340033,0.723432,0.969423
113,human,2,16,0,1.160377,1.164075,1.350766
113,lm,0,128,0,1.532244,0.476494,0.730105
113,lm,1,5,0,0.931379,6.987961,6.508442
1130,human,0,128,0,1.462407,0.486423,0.711348
1130,human,1,75,0,1.341099,0.961392,1.289322
1130,lm,0,11,0,1.178763,2.148510,2.532584
1131,human,0,75,0,1.163068,1.191671,1.385995
1131,lm,0,66,0,1.377228,0.757609,1.043400
1133,human,0,128,0,1.345163,0.826648,1.111977
1133,human,1,122,0,1.404325,0.707929,0.994162
1133,lm,0,128,0,1.477071,0.625931,0.924544
1133,lm,1,8,0,1.184260,1.666468,1.973531
1134,human,0,128,0,1.487528,0.746965,1.111132
1134,human,1,77,0,1.244075,0.867335,1.079030
1134,lm,0,97,0,1.646916,0.351584,0.579029
1135,human,0,16,0,1.311636,0.394592,0.517561
1135,lm,0,10,0,1.266319,0.646901,0.819183
1136,human,0,105,0,1.423440,0.596471,0.849041
1136,lm,0,56,0,1.415239,0.702783,0.994605
1137,human,0,121,0,1.258474,0.864698,1.088201
1137,lm,0,66,0,1.457877,0.681435,0.993449
1139,human,0,128,0,1.218271,1.084836,1.321625
1139,human,1,30,0,1.124146,1.615321,1.815856
1139,lm,0,89,0,1.403159,0.624684,0.876531
1140,human,0,128,0,1.316940,0.808311,1.064497
1140,human,1,119,0,1.225817,1.268125,1.554490
1140,lm,0,26,0,1.259430,1.811365,2.281288
1141,human,0,128,0,1.429261,0.523868,0.748744
1141,human,1,99,0,1.365241,0.672187,0.917697
1141,lm,0,51,0,1.886890,0.427889,0.807380
1142,human,0,54,0,1.417267,1.034424,1.466055
1142,lm,0,10,0,1.239128,1.849311,2.291533
1143,human,0,128,0,1.292209,0.978824,1.264845
1143,human,1,40,0,1.258656,1.315135,1.655303
1143,lm,0,28,0,1.222776,1.137674,1.391120
1144,human,0,29,0,1.544740,0.837014,1.292968
1144,lm,0,66,0,1.727771,0.561565,0.970255
1146,human,0,48,0,1.255474,0.966469,1.213376
1146,lm,0,66,0,1.696702,0.465596,0.789977
1147,human,0,16,0,1.342457,0.757258,1.016586
1147,lm,0,16,0,1.339211,0.757258,1.014128
1148,human,0,44,0,1.207711,0.995767,1.202599
1148,lm,0,46,0,1.323020,0.846827,1.120369
1149,human,0,128,0,1.281627,0.812603,1.041454
1149,human,1,8,0,1.096317,1.639174,1.797054
1149,lm,0,43,0,1.250423,1.145749,1.432671
115,human,0,31,0,1.248550,0.871649,1.088297
115,lm,0,10,0,1.038506,3.381246,3.511442
1151,human,0,57,0,1.773147,0.578979,1.026615
1151,lm,0,57,0,1.954884,0.380684,0.744192
1152,human,0,128,0,1.362754,0.468630,0.638627
1152,human,1,107,0,1.252449,0.633149,0.792987
1152,lm,0,70,0,1.922639,0.418543,0.804708
1153,human,0,128,0,1.315385,0.601512,0.791219
1153,human,1,128,0,1.399170,0.654977,0.916424
1153,human,2,128,0,1.410324,0.524782,0.740113
1153,human,3,128,0,1.253188,0.989821,1.240432
1153,human,4,109,0,1.255246,0.696886,0.874764
1153,lm,0,59,0,1.563989,0.435028,0.680379
1154,human,0,128,0,1.916434,0.370153,0.709374
1154,human,1,36,0,1.687561,0.955681,1.612770
1154,lm,0,128,0,2.524504,0.239369,0.604288
1154,lm,1,38,0,1.685797,0.853902,1.439505
1155,human,0,128,0,1.150204,1.363907,1.568771
1155,human,1,128,0,1.123585,1.260303,1.416058
1155,human,2,128,0,1.258742,1.151953,1.450012
1155,human,3,128,0,1.091352,1.770935,1.932714
1155,human,4,128,0,1.206280,1.002491,1.209285
1155,human,5,128,0,1.236572,1.044038,1.291029
1155,human,6,105,0,1.690059,0.437128,0.738772
1155,lm,0,27,0,1.441816,0.447068,0.644590
1156,human,0,128,0,1.182285,1.674748,1.980029
1156,human,1,116,0,1.075174,1.312559,1.411229
1156,lm,0,128,0,1.578468,0.676998,1.068619
1156,lm,1,128,0,1.249671,1.189072,1.485949
1156,lm,2,128,0,1.153938,1.284736,1.482505
1156,lm,3,77,0,1.254052,1.845257,2.314048
1157,human,0,94,0,1.440682,0.634989,0.914816
1157,lm,0,32,0,1.322719,0.774326,1.024215
1159,human,0,43,0,1.662577,0.286972,0.477114
1159,lm,0,50,0,1.621939,0.353675,0.573640
1160,human,0,44,0,1.631381,0.658721,1.074625
1160,lm,0,11,0,1.186759,1.808110,2.145790
1161,human,0,94,0,1.223390,0.683953,0.836742
1161,lm,0,25,0,1.204445,1.040581,1.253322
1162,human,0,128,0,1.291760,0.856185,1.105986
1162,human,1,104,0,1.365006,0.766857,1.046764
1162,lm,0,118,0,1.574243,0.464605,0.731401
1163,human,0,30,0,1.209361,0.956575,1.156845
1163,lm,0,24,0,1.245863,1.094133,1.363140
1164,human,0,38,0,1.317100,1.017522,1.340178
1164,lm,0,37,0,1.608596,0.701255,1.128036
1165,human,0,128,0,1.624054,0.426729,0.693031
1165,human,1,47,0,1.317540,0.597016,0.786593
1165,lm,0,101,0,1.704500,0.308859,0.526451
1167,human,0,38,0,1.243749,1.134162,1.410613
1167,lm,0,10,0,1.176475,1.496988,1.761169
1168,human,0,32,0,1.223169,1.085934,1.328281
1168,lm,0,128,0,1.848989,0.344107,0.636250
1168,lm,1,59,0,1.399196,0.593183,0.829980
1169,human,0,128,0,1.541824,0.455091,0.701670
1169,human,1,98,0,1.318496,0.597511,0.787816
1169,lm,0,43,0,1.301352,1.330397,1.731314
117,human,0,116,0,1.598069,0.335172,0.535628
117,lm,0,76,0,1.476897,0.394457,0.582572
1170,human,0,85,0,1.272922,1.063271,1.353462
1170,lm,0,128,0,1.850379,0.378014,0.699469
1170,lm,1,128,0,1.715213,0.388700,0.666702
1170,lm,2,31,0,1.428941,0.813034,1.161778
1171,human,0,90,0,1.263894,1.234564,1.560357
1171,lm,0,12,0,1.216149,1.518383,1.846580
1172,human,0,128,0,1.279494,0.515630,0.659746
1172,human,1,8,0,1.034382,2.809253,2.905840
1172,lm,0,128,0,1.557563,0.401576,0.625480
1172,lm,1,40,0,1.262270,1.059697,1.337624
1173,human,0,128,0,1.347226,0.803782,1.082876
1173,human,1,128,0,1.176102,1.178429,1.385953
1173,human,2,128,0,1.235069,0.908785,1.122412
1173,human,3,128,0,1.255087,1.032232,1.295541
1173,human,4,128,0,1.336097,0.996201,1.331021
1173,human,5,128,0,1.368499,1.047781,1.433887
1173,human,6,77,0,1.352399,1.113742,1.506224
1173,lm,0,128,0,2.240747,0.272393,0.610363
1173,lm,1,1,0,nan,nan,nan
1174,human,0,36,0,1.224870,1.223727,1.498907
1174,lm,0,17,0,1.381288,0.688347,0.950805
1175,human,0,119,0,1.263903,0.643559,0.813396
1175,lm,0,58,0,1.681851,0.290402,0.488412
1176,human,0,128,0,1.387672,0.615187,0.853677
1176,human,1,91,0,1.347890,0.721567,0.972592
1176,lm,0,74,0,1.979222,0.293660,0.581217
1177,human,0,112,0,1.607742,0.430757,0.692547
1177,lm,0,128,0,1.726488,0.289822,0.500374
1177,lm,1,6,0,1.456744,1.534389,2.235211
1178,human,0,14,0,1.275473,0.793338,1.011881
1178,lm,0,56,0,1.537824,0.759577,1.168097
1179,human,0,95,0,1.441709,0.577753,0.832952
1179,lm,0,23,0,1.350278,0.799089,1.078992
118,human,0,128,0,1.292209,0.565775,0.731100
118,human,1,45,0,1.195429,1.155543,1.381369
118,lm,0,102,0,1.805711,0.342446,0.618359
1180,human,0,43,0,1.473004,0.698925,1.029519
1180,lm,0,10,0,1.171858,1.409355,1.651565
1181,human,0,128,0,1.383149,0.834870,1.154749
1181,human,1,128,0,1.418514,0.793691,1.125862
1181,human,2,128,0,1.217192,1.648275,2.006268
1181,human,3,7,0,0.976891,4.638276,4.531090
1181,lm,0,98,0,1.575468,0.503169,0.792726
1182,human,0,31,0,1.625349,0.492113,0.799855
1182,lm,0,22,0,1.793895,0.536851,0.963054
1183,human,0,128,0,1.308570,0.892381,1.167743
1183,human,1,49,0,0.851785,5.882908,5.010972
1183,lm,0,59,0,2.115287,0.236170,0.499568
1184,human,0,102,0,1.330187,0.694907,0.924356
1184,lm,0,128,0,1.416852,0.796194,1.128089
1184,lm,1,128,0,1.465114,0.698592,1.023517
1184,lm,2,31,0,1.343630,1.387944,1.864883
1185,human,0,128,0,1.295021,1.247182,1.615126
1185,human,1,76,0,1.379602,1.146461,1.581659
1185,lm,0,57,0,1.289520,0.837210,1.079598
1186,human,0,84,0,1.615844,0.491109,0.793555
1186,lm,0,15,0,1.237688,1.067334,1.321027
1187,human,0,25,0,1.241058,1.514071,1.879050
1187,lm,0,41,0,1.462564,0.509420,0.745059
1190,human,0,128,0,1.301887,0.678528,0.883367
1190,human,1,128,0,1.327585,0.792252,1.051782
1190,human,2,128,0,1.187470,1.590421,1.888577
1190,human,3,128,0,1.329955,1.015392,1.350426
