line_num,role,chunk_idx,n_tokens,low_conf,npr,orig_logrank,mean_p_logrank
8644,human,1,3,0,1.011267,2.163625,2.188002
8644,lm,0,24,0,1.202932,1.142899,1.374830
6504,human,0,26,0,1.017575,2.211142,2.250003
6504,lm,0,128,0,1.468256,0.352796,0.517995
6504,lm,1,128,0,1.459941,0.266581,0.389193
6504,lm,2,128,0,1.348470,0.293052,0.395172
6504,lm,3,1,0,1.000000,2.805217,2.805217
8950,human,0,47,0,1.238004,0.718599,0.889628
8950,lm,0,32,0,1.268381,0.925145,1.173436
2927,human,0,128,0,1.261435,0.697579,0.879951
2927,human,1,36,0,1.151980,1.102051,1.269542
2927,lm,0,7,0,1.184341,1.235017,1.462681
17,human,0,128,0,1.765332,0.274138,0.483945
17,human,1,10,0,1.140981,1.813594,2.069278
17,lm,0,9,0,0.992205,1.625631,1.612960
2619,human,0,73,0,1.177667,0.880293,1.036692
2619,lm,0,69,0,1.420760,0.451094,0.640897
3747,human,0,128,0,1.592367,0.464300,0.739336
3747,human,1,45,0,1.229565,0.992242,1.220026
3747,lm,0,25,0,1.140928,1.462478,1.668582
1637,human,0,128,0,1.159908,0.645344,0.748540
1637,human,1,49,0,1.071702,1.159851,1.243015
1637,lm,0,128,0,1.437987,0.312186,0.448920
1637,lm,1,49,0,1.076573,1.159851,1.248665
2351,human,0,128,0,1.180985,0.480468,0.567425
2351,human,1,128,0,1.091309,0.718343,0.783934
2351,human,2,128,0,1.097349,0.746501,0.819173
2351,human,3,33,0,1.036678,1.405682,1.457239
2351,lm,0,26,0,1.306708,0.529837,0.692343
627,human,0,25,0,1.075602,1.172457,1.261097
627,lm,0,6,0,1.051505,2.660623,2.797659
4888,human,0,59,0,1.212163,0.757228,0.917885
4888,lm,0,66,0,1.425761,0.446409,0.636473
8097,human,0,111,0,1.156312,0.965749,1.116707
8097,lm,0,128,0,1.443092,0.408018,0.588808
8097,lm,1,19,0,1.355667,0.986767,1.337728
8930,human,0,33,0,1.205381,1.219520,1.469986
8930,lm,0,65,0,1.360819,0.625627,0.851366
1723,human,0,33,0,1.225249,0.770581,0.944154
1723,lm,0,86,0,1.895813,0.233099,0.441911
4898,human,0,49,0,1.384347,0.441957,0.611822
4898,lm,0,8,0,1.115431,1.393562,1.554422
3564,human,0,52,0,1.345656,0.517819,0.696805
3564,lm,0,10,0,1.125346,0.711756,0.800971
4282,human,0,6,0,1.113875,0.788448,0.878232
4282,lm,0,128,0,3.115405,0.068767,0.214238
4282,lm,1,23,0,1.531486,0.409210,0.626699
4821,human,0,62,0,1.359000,0.498194,0.677046
4821,lm,0,10,0,1.087216,2.335100,2.538757
8432,human,0,40,0,1.301153,0.685125,0.891452
8432,lm,0,35,0,1.380283,0.711131,0.981562
7370,human,0,17,0,1.374183,0.593906,0.816136
7370,lm,0,7,0,1.271960,0.702694,0.893799
3205,human,0,81,0,1.433030,0.400224,0.573533
3205,lm,0,83,0,1.473993,0.506478,0.746545
5483,human,0,29,0,1.094264,1.359113,1.487229
5483,lm,0,12,0,0.995710,4.158757,4.140915
2355,human,0,128,0,1.089545,1.128500,1.229551
2355,human,1,128,0,1.124401,1.063880,1.196227
2355,human,2,128,0,1.102108,0.874695,0.964008
2355,human,3,128,0,1.003062,1.490829,1.495393
2355,human,4,128,0,1.115209,0.770394,0.859150
2355,human,5,2,0,0.995056,4.374635,4.353007
2355,lm,0,38,0,1.313685,0.880744,1.157020
6941,human,0,43,0,1.330501,0.688857,0.916525
6941,lm,0,32,0,1.288571,0.800522,1.031529
6007,human,0,29,0,1.216629,1.054924,1.283451
6007,lm,0,67,0,1.341864,0.688486,0.923855
8306,human,0,128,0,1.273147,0.585952,0.746004
8306,human,1,128,0,1.123456,0.873272,0.981084
8306,human,2,117,0,1.155119,0.772688,0.892547
8306,lm,0,89,0,1.356109,0.451832,0.612733
3179,human,0,70,0,1.129140,1.096396,1.237985
3179,lm,0,10,0,1.156688,1.596855,1.847062
7918,human,0,128,0,1.356955,0.427062,0.579503
7918,human,1,128,0,1.204236,0.508155,0.611939
7918,human,2,128,0,1.278396,0.533578,0.682124
7918,human,3,128,0,1.094276,0.739106,0.808786
7918,human,4,128,0,0.942018,1.197511,1.128077
7918,human,5,128,0,1.055662,0.847586,0.894764
7918,human,6,27,0,1.043054,1.759392,1.835142
7918,lm,0,128,0,1.484519,0.321597,0.477417
7918,lm,1,128,0,1.344683,0.369069,0.496280
7918,lm,2,118,0,1.389905,0.204099,0.283678
1381,human,0,128,0,1.198482,0.531007,0.636403
1381,human,1,87,0,1.219850,0.510294,0.622483
1381,lm,0,128,0,1.582908,0.285077,0.451250
1381,lm,1,34,0,1.170799,1.093525,1.280297
212,human,0,128,0,1.317769,0.476894,0.628437
212,human,1,128,0,0.937282,0.774912,0.726311
212,human,2,128,0,0.811928,1.351698,1.097481
212,human,3,128,0,1.193625,0.617818,0.737443
212,human,4,23,0,1.116676,0.942950,1.052970
212,lm,0,41,0,1.552775,0.410532,0.637463
3803,human,0,21,0,1.219966,1.214844,1.482068
3803,lm,0,43,0,1.405063,0.586457,0.824010
2714,human,0,124,0,1.183133,0.773238,0.914843
2714,lm,0,128,0,1.315352,0.658859,0.866631
2714,lm,1,103,0,1.105879,1.085006,1.199886
446,human,0,94,0,1.350677,0.595303,0.804062
446,lm,0,37,0,1.408224,0.605476,0.852646
1407,human,0,98,0,1.253522,0.643199,0.806264
1407,lm,0,25,0,1.180640,1.036432,1.223653
1545,human,0,128,0,1.233677,0.644012,0.794504
1545,human,1,128,0,1.101267,1.076956,1.186015
1545,human,2,116,0,1.283134,0.548912,0.704327
1545,lm,0,128,0,1.341246,0.364427,0.488787
1545,lm,1,76,0,1.293129,0.198933,0.257246
5505,human,0,13,0,1.176462,1.024437,1.205211
5505,lm,0,6,0,1.040536,2.862714,2.978756
1800,human,0,104,0,1.477125,0.341713,0.504753
1800,lm,0,38,0,1.547886,0.352914,0.546271
4009,human,0,21,0,1.154161,1.233242,1.423360
4009,lm,0,11,0,1.108022,1.730522,1.917456
2884,human,0,44,0,1.221291,0.907108,1.107842
2884,lm,0,32,0,1.224546,0.884342,1.082918
2745,human,0,109,0,1.181712,0.871062,1.029344
2745,lm,0,34,0,1.202286,0.942103,1.132677
1799,human,0,128,0,1.165381,0.791256,0.922115
1799,human,1,69,0,1.126263,1.153986,1.299693
1799,lm,0,128,0,1.534141,0.447370,0.686329
1799,lm,1,128,0,1.243217,0.637739,0.792849
1799,lm,2,128,0,1.057549,1.222849,1.293223
1799,lm,3,128,0,1.054713,1.259478,1.328387
1799,lm,4,128,0,1.173388,0.884833,1.038253
1799,lm,5,128,0,1.114289,0.942036,1.049701
1799,lm,6,128,0,1.166497,0.745494,0.869617
1799,lm,7,81,0,0.960067,1.669446,1.602780
382,human,0,27,0,1.107243,1.345886,1.490222
382,lm,0,16,0,1.107954,1.399710,1.550814
3764,human,0,128,0,1.268448,0.710934,0.901782
3764,human,1,59,0,1.147543,1.170290,1.342958
3764,lm,0,83,0,1.476647,0.472857,0.698243
3178,human,0,19,0,1.138136,1.404035,1.597983
3178,lm,0,30,0,1.404944,0.825760,1.160146
5205,human,0,26,0,1.201256,1.007774,1.210594
5205,lm,0,27,0,1.300733,0.800969,1.041847
8375,human,0,86,0,1.195140,0.661524,0.790614
8375,lm,0,45,0,1.388589,0.551160,0.765334
5593,human,0,39,0,1.187605,1.023871,1.215954
5593,lm,0,10,0,1.055512,2.391664,2.524429
6371,human,0,33,0,1.298639,0.896571,1.164321
6371,lm,0,53,0,1.328295,0.615105,0.817041
7911,human,0,74,0,1.306197,0.424044,0.553885
7911,lm,0,128,0,1.224498,0.404744,0.495608
7911,lm,1,71,0,0.887513,1.106993,0.982470
7940,human,0,128,0,1.275449,0.663357,0.846079
7940,human,1,49,0,1.301306,0.807178,1.050385
7940,lm,0,105,0,1.389833,0.571677,0.794536
2811,human,0,128,0,1.135151,1.175548,1.334425
2811,human,1,128,0,1.022968,1.559228,1.595040
2811,human,2,100,0,1.159197,0.928574,1.076400
2811,lm,0,97,0,1.454870,0.431376,0.627597
3304,human,0,33,0,1.271129,0.780251,0.991800
3304,lm,0,12,0,1.075137,1.358263,1.460319
5506,human,0,75,0,1.056019,1.091563,1.152711
5506,lm,0,12,0,1.081877,2.337633,2.529032
6109,human,0,13,0,1.029831,1.310546,1.349640
6109,lm,0,30,0,1.452629,0.689750,1.001951
37,human,0,128,0,1.306846,0.397071,0.518910
37,human,1,15,0,1.175772,1.149599,1.351667
37,lm,0,128,0,1.500038,0.386316,0.579489
37,lm,1,11,0,1.264696,1.059591,1.340060
687,human,0,128,0,1.220752,0.688106,0.840007
687,human,1,128,0,1.112228,0.851030,0.946539
687,human,2,35,0,1.034433,1.341565,1.387759
687,lm,0,11,0,1.129468,1.812991,2.047715
3527,human,0,128,0,1.171750,0.992022,1.162402
3527,human,1,128,0,1.151491,1.129229,1.300297
3527,human,2,13,0,1.039545,1.999324,2.078389
3527,lm,0,128,0,1.594763,0.293763,0.468483
3527,lm,1,128,0,1.569108,0.138886,0.217927
3527,lm,2,23,0,1.188804,0.681809,0.810537
3709,human,0,128,0,1.248530,0.563656,0.703742
3709,human,1,10,0,1.141339,1.442024,1.645839
3709,lm,0,90,0,1.374112,0.447649,0.615120
1844,human,0,128,0,1.409337,0.494588,0.697041
1844,human,1,109,0,1.246717,0.675232,0.841823
1844,lm,0,40,0,1.467830,0.670553,0.984257
6095,human,0,25,0,1.302571,0.626107,0.815548
6095,lm,0,25,0,1.351444,0.626107,0.846148
7383,human,0,35,0,1.343063,0.819074,1.100068
7383,lm,0,36,0,1.418006,0.702847,0.996641
7146,human,0,95,0,1.204636,0.805164,0.969930
7146,lm,0,12,0,1.060690,2.126874,2.255954
7680,human,0,71,0,1.329066,0.697533,0.927067
7680,lm,0,22,0,1.179698,1.101543,1.299489
5876,human,0,36,0,1.519199,0.489316,0.743367
5876,lm,0,32,0,1.409381,0.673203,0.948799
26,human,0,25,0,1.175824,0.570121,0.670362
26,lm,0,37,0,1.475196,0.585044,0.863055
8291,human,0,44,0,1.128180,1.148070,1.295229
8291,lm,0,24,0,1.219545,1.292210,1.575908
6350,human,0,128,0,1.153760,0.873430,1.007729
6350,human,1,128,0,1.068804,1.036521,1.107838
6350,human,2,124,0,1.224839,0.838654,1.027216
6350,lm,0,26,0,1.291935,1.055932,1.364195
1269,human,0,47,0,1.229178,0.840585,1.033228
1269,lm,0,46,0,1.234503,1.079017,1.332049
7816,human,0,39,0,1.159267,1.059063,1.227736
7816,lm,0,33,0,1.165414,0.990597,1.154455
3180,human,0,38,0,1.033073,1.775943,1.834679
3180,lm,0,11,0,1.069016,2.329086,2.489829
481,human,0,128,0,1.216215,0.663703,0.807205
481,human,1,4,0,0.985700,3.758760,3.705011
481,lm,0,31,0,1.143575,1.444900,1.652351
4200,human,0,128,0,1.389490,0.537692,0.747118
4200,human,1,74,0,1.126791,1.154921,1.301355
4200,lm,0,76,0,1.383546,0.477687,0.660902
4378,human,0,46,0,1.159357,1.128937,1.308841
4378,lm,0,128,0,2.494715,0.130360,0.325212
4378,lm,1,128,0,1.416658,0.273097,0.386884
4378,lm,2,63,0,1.209227,0.498851,0.603224
1967,human,0,128,0,1.278104,0.528739,0.675784
1967,human,1,128,0,1.189749,0.787881,0.937381
1967,human,2,26,0,1.202302,1.058328,1.272430
1967,lm,0,25,0,1.212110,0.953613,1.155884
4826,human,0,72,0,1.126726,0.765386,0.862380
4826,lm,0,36,0,1.267663,0.473938,0.600793
484,human,0,123,0,1.265568,0.424290,0.536967
484,lm,0,58,0,1.632865,0.563579,0.920248
940,human,0,128,0,1.320646,0.490267,0.647469
940,human,1,127,0,1.109244,0.773649,0.858166
940,lm,0,128,0,1.910153,0.312286,0.596515
940,lm,1,128,0,1.450736,0.538764,0.781604
940,lm,2,128,0,1.412641,0.523618,0.739684
940,lm,3,128,0,1.569640,0.386322,0.606386
940,lm,4,128,0,1.502642,0.425247,0.638994
940,lm,5,128,0,1.515108,0.444304,0.673168
940,lm,6,62,0,1.259152,0.821166,1.033973
771,human,0,128,0,1.379659,0.504651,0.696246
771,human,1,128,0,1.086877,0.998307,1.085037
771,human,2,36,0,1.080479,1.717079,1.855268
771,lm,0,128,0,1.357834,0.672148,0.912666
771,lm,1,128,0,1.240281,0.705868,0.875475
771,lm,2,128,0,1.105546,1.173996,1.297907
771,lm,3,128,0,1.140392,0.792559,0.903828
771,lm,4,53,0,1.086600,1.606111,1.745200
2825,human,0,128,0,1.178601,0.675316,0.795928
2825,human,1,128,0,1.157695,0.553857,0.641197
2825,human,2,128,0,1.150588,1.041502,1.198339
2825,human,3,120,0,1.121948,0.951439,1.067465
2825,lm,0,128,0,1.387611,0.609438,0.845662
2825,lm,1,128,0,0.811688,1.955209,1.587020
2825,lm,2,128,0,0.846482,1.678162,1.420533
2825,lm,3,128,0,1.028334,1.413777,1.453835
2825,lm,4,56,0,0.879464,2.468857,2.171272
6142,human,0,93,0,1.272425,0.635784,0.808988
6142,lm,0,71,0,1.599104,0.441517,0.706031
3902,human,0,48,0,1.205317,1.050894,1.266660
3902,lm,0,10,0,1.053588,2.705681,2.850674
767,human,0,128,0,1.245507,0.780297,0.971866
767,human,1,128,0,1.187728,0.898627,1.067325
767,human,2,128,0,1.089910,1.153608,1.257328
767,human,3,128,0,1.025170,1.236833,1.267963
767,human,4,128,0,1.180789,0.812431,0.959310
767,human,5,128,0,1.143320,0.820206,0.937758
767,human,6,128,0,1.145578,0.899864,1.030865
767,human,7,79,0,1.168637,0.960469,1.122440
767,lm,0,128,0,2.406337,0.182820,0.439927
767,lm,1,128,0,2.087500,0.223920,0.467434
767,lm,2,128,0,2.064966,0.215362,0.444714
767,lm,3,18,0,1.181780,1.333693,1.576131
3883,human,0,94,0,1.254448,0.595259,0.746722
3883,lm,0,12,0,1.165662,1.206456,1.406320
5363,human,0,12,0,1.107011,1.246830,1.380254
5363,lm,0,53,0,1.672732,0.258484,0.432374
4141,human,0,20,0,1.115789,1.009536,1.126430
4141,lm,0,54,0,1.279564,0.564001,0.721675
6586,human,0,83,0,1.278620,0.529385,0.676882
6586,lm,0,9,0,1.001578,1.927035,1.930076
3869,human,0,128,0,1.206260,0.817704,0.986364
3869,human,1,5,0,1.022158,2.055758,2.101309
3869,lm,0,25,0,1.121556,1.007894,1.130410
7686,human,0,128,0,1.133420,0.992425,1.124834
7686,human,1,68,0,1.125608,0.987138,1.111130
7686,lm,0,128,0,1.922029,0.209994,0.403615
7686,lm,1,128,0,1.417533,0.365086,0.517522
7686,lm,2,128,0,1.348205,0.302648,0.408032
7686,lm,3,128,0,1.370742,0.363122,0.497747
7686,lm,4,18,0,1.098959,1.199252,1.317930
2219,human,0,128,0,1.351990,0.512948,0.693500
2219,human,1,49,0,1.024853,1.638892,1.679624
2219,lm,0,128,0,1.367889,0.326901,0.447164
2219,lm,1,128,0,1.596369,0.276957,0.442125
2219,lm,2,1,0,1.000000,2.676126,2.676126
5129,human,0,61,0,1.187408,0.689265,0.818438
5129,lm,0,53,0,1.240882,0.850494,1.055362
264,human,0,16,0,1.191887,1.161524,1.384406
