line_num,role,chunk_idx,n_tokens,low_conf,npr,orig_logrank,mean_p_logrank
2651,lm,0,128,0,1.740170,0.393635,0.684991
2651,lm,1,13,0,1.194021,1.625308,1.940652
1070,human,0,72,0,1.309737,0.936994,1.227215
1070,lm,0,128,0,1.571862,0.718519,1.129412
1070,lm,1,128,0,1.542276,0.684950,1.056382
2551,human,0,128,0,1.968476,0.276292,0.543874
2551,human,1,96,0,1.208371,1.497343,1.809346
2551,lm,0,15,0,1.628033,0.885891,1.442259
329,human,0,12,0,1.276712,1.441154,1.839939
329,lm,0,26,0,1.310599,0.910329,1.193076
3972,human,0,29,0,1.129103,2.793880,3.154577
3972,lm,0,128,0,1.674012,0.728194,1.219006
3972,lm,1,77,0,1.891257,0.611306,1.156137
5318,human,0,70,0,1.184227,1.117277,1.323110
5318,lm,0,25,0,1.231238,1.584989,1.951498
5302,human,0,106,0,1.132407,1.964025,2.224076
5302,lm,0,128,0,1.501232,0.821232,1.232859
5302,lm,1,117,0,1.386531,0.844731,1.171246
5231,human,0,87,0,1.459806,0.898158,1.311137
5231,lm,0,20,0,1.834406,0.932151,1.709943
2178,human,0,13,0,1.085975,1.581481,1.717449
2178,lm,0,31,0,1.521323,0.757022,1.151674
48,human,0,38,0,1.551833,0.976329,1.515100
48,lm,0,79,0,1.601968,0.549591,0.880427
853,human,0,71,0,1.508938,0.652992,0.985325
853,lm,0,128,0,1.960634,0.286824,0.562356
853,lm,1,4,0,1.133975,3.280183,3.719644
470,human,0,128,0,1.416877,0.898647,1.273273
470,human,1,128,0,1.377625,0.856077,1.179353
470,human,2,3,0,1.039223,4.795791,4.983895
470,lm,0,128,0,3.398576,0.180767,0.614349
470,lm,1,128,0,2.291635,0.322484,0.739015
470,lm,2,98,0,1.614294,0.568861,0.918310
2516,human,0,108,0,1.684853,0.427524,0.720315
2516,lm,0,128,0,2.355560,0.254699,0.599960
2516,lm,1,7,0,1.133840,1.877197,2.128441
5996,human,0,27,0,1.664814,0.543169,0.904276
5996,lm,0,98,0,1.684844,0.523568,0.882131
755,human,0,128,0,1.521454,0.774073,1.177717
755,human,1,128,0,1.187463,1.165817,1.384364
755,human,2,93,0,1.208515,1.226136,1.481804
755,lm,0,128,0,1.813042,0.434651,0.788041
755,lm,1,38,0,1.374666,0.770581,1.059291
1712,human,0,39,0,1.343507,1.011644,1.359151
1712,lm,0,128,0,1.764332,0.502499,0.886576
1712,lm,1,41,0,1.281629,1.653131,2.118701
2924,human,0,68,0,1.262451,1.251507,1.579965
2924,lm,0,128,0,1.855441,0.461643,0.856552
2924,lm,1,23,0,1.235259,1.256418,1.552002
2959,human,0,53,0,1.300064,1.022908,1.329846
2959,lm,0,121,0,1.671675,0.515087,0.861058
2153,human,0,74,0,1.993443,0.549201,1.094801
2153,lm,0,110,0,2.133333,0.450294,0.960628
118,human,0,128,0,1.437297,0.916222,1.316884
118,human,1,7,0,1.036481,3.329812,3.451288
118,lm,0,126,0,2.297611,0.296031,0.680165
1009,human,0,13,0,1.443768,0.693063,1.000623
1009,lm,0,56,0,2.165166,0.359572,0.778533
1737,human,0,128,0,1.436361,0.901411,1.294751
1737,human,1,128,0,1.385305,1.296606,1.796195
1737,human,2,128,0,1.493246,0.843993,1.260290
1737,human,3,128,0,1.737892,0.586522,1.019312
1737,human,4,128,0,1.438040,1.081869,1.555771
1737,human,5,128,0,1.460940,0.831799,1.215208
1737,human,6,128,0,1.507874,0.986425,1.487405
1737,human,7,48,0,1.284776,1.918541,2.464895
1737,lm,0,73,0,1.609167,0.518697,0.834670
1014,human,0,128,0,1.182314,1.341808,1.586438
1014,human,1,125,0,1.103853,1.549986,1.710958
1014,lm,0,128,0,1.485524,0.641605,0.953119
1014,lm,1,44,0,1.519187,1.045987,1.589051
3935,human,0,128,0,1.324181,1.406582,1.862569
3935,human,1,128,0,1.079946,1.766106,1.907299
3935,human,2,128,0,1.076388,1.605952,1.728627
3935,human,3,128,0,1.096176,1.437864,1.576152
3935,human,4,24,0,1.046672,2.607113,2.728792
3935,lm,0,128,0,1.838564,0.386660,0.710899
3935,lm,1,2,0,nan,nan,6.879582
6997,human,0,59,0,1.295812,1.064580,1.379496
6997,lm,0,128,0,1.737760,0.601364,1.045026
6997,lm,1,94,0,1.595932,0.737979,1.177765
6049,human,0,128,0,1.471922,0.705070,1.037808
6049,human,1,41,0,1.647295,0.892445,1.470120
6049,lm,0,128,0,1.540716,0.703892,1.084497
6049,lm,1,128,0,1.765478,0.627818,1.108398
6049,lm,2,3,0,1.032718,4.912655,5.073387
3446,human,0,78,0,1.379884,1.009379,1.392826
3446,lm,0,128,0,1.724419,0.460605,0.794277
3446,lm,1,120,0,1.629220,0.593981,0.967726
3030,human,0,38,0,1.190720,1.780862,2.120507
3030,lm,0,128,0,1.613166,0.545233,0.879550
3030,lm,1,10,0,1.055640,2.844217,3.002471
1342,human,0,120,0,1.428345,0.679476,0.970527
1342,lm,0,128,0,1.977957,0.398851,0.788910
1342,lm,1,37,0,1.480257,1.023719,1.515368
532,human,0,20,0,1.277066,1.048423,1.338906
532,lm,0,58,0,1.671536,0.532987,0.890907
6373,human,0,76,0,1.292710,1.130217,1.461042
6373,lm,0,122,0,1.486365,0.748542,1.112607
3713,human,0,36,0,1.766615,0.769814,1.359965
3713,lm,0,86,0,1.702960,0.627100,1.067927
2444,human,0,128,0,1.552686,0.803955,1.248290
2444,human,1,128,0,1.400609,0.896205,1.255233
2444,human,2,99,0,1.521933,0.769872,1.171693
2444,lm,0,128,0,1.817599,0.465080,0.845329
2444,lm,1,41,0,1.315041,0.933697,1.227850
4722,human,0,128,0,1.990674,0.376151,0.748794
4722,human,1,113,0,1.537223,0.686671,1.055566
4722,lm,0,40,0,1.738374,0.782859,1.360902
6656,human,0,64,0,1.669954,0.453948,0.758072
6656,lm,0,75,0,1.965694,0.283145,0.556577
5614,human,0,107,0,1.479784,0.443484,0.656260
5614,lm,0,37,0,1.162408,1.342995,1.561108
4879,human,0,128,0,1.658595,0.585493,0.971096
4879,human,1,8,0,0.991110,7.707257,7.638743
4879,lm,0,128,0,1.535482,0.552842,0.848879
4879,lm,1,62,0,1.401480,0.619127,0.867694
6473,human,0,128,0,1.529218,0.386294,0.590728
6473,human,1,21,0,1.204593,2.102870,2.533102
6473,lm,0,121,0,2.115266,0.344026,0.727706
3051,human,0,128,0,1.367517,0.900316,1.231197
3051,human,1,33,0,1.255692,1.383653,1.737443
3051,lm,0,37,0,1.255153,1.288821,1.617667
4689,human,0,123,0,1.318446,0.956934,1.261666
4689,lm,0,17,0,1.209205,1.334099,1.613198
2757,human,0,36,0,1.690540,0.707285,1.195694
2757,lm,0,30,0,1.937823,0.490226,0.949971
2909,human,0,128,0,1.631402,0.739874,1.207032
2909,human,1,83,0,1.392399,1.007527,1.402880
2909,lm,0,128,0,2.041784,0.457381,0.933872
2909,lm,1,98,0,2.001774,0.534741,1.070430
2979,human,0,90,0,1.454064,0.670257,0.974597
2979,lm,0,39,0,1.473970,0.669636,0.987023
1800,human,0,101,0,1.481338,0.765924,1.134592
1800,lm,0,128,0,1.758634,0.475531,0.836285
1800,lm,1,8,0,1.051636,3.603930,3.790023
5729,human,0,128,0,1.486089,0.780056,1.159233
5729,human,1,128,0,1.788289,0.637424,1.139898
5729,human,2,128,0,1.431383,0.830434,1.188669
5729,human,3,128,0,1.837270,0.580766,1.067023
5729,human,4,76,0,1.223861,1.481954,1.813706
5729,lm,0,65,0,2.889620,0.244160,0.705529
1367,human,0,128,0,1.259278,0.846009,1.065361
1367,human,1,106,0,1.282545,0.886831,1.137401
1367,lm,0,21,0,1.601240,1.063763,1.703340
5651,human,0,21,0,1.110205,2.420028,2.686728
5651,lm,0,128,0,1.700492,0.516684,0.878616
5651,lm,1,1,0,1.000000,3.239815,3.239815
4903,human,0,66,0,1.387075,0.852520,1.182510
4903,lm,0,128,0,1.868330,0.523862,0.978747
4903,lm,1,8,0,1.177541,1.717636,2.022587
4561,human,0,45,0,1.189295,1.458273,1.734317
4561,lm,0,128,0,1.770679,0.527919,0.934775
4561,lm,1,61,0,1.428287,0.787453,1.124709
2799,human,0,111,0,1.522768,0.727848,1.108344
2799,lm,0,128,0,1.826813,0.468794,0.856398
2799,lm,1,77,0,1.852078,0.513513,0.951066
4212,human,0,49,0,1.632688,0.607415,0.991720
4212,lm,0,13,0,1.325062,1.442049,1.910805
4745,human,0,128,0,1.464982,0.583344,0.854588
4745,human,1,128,0,1.245941,1.664432,2.073784
4745,human,2,128,0,1.296923,0.947208,1.228455
4745,human,3,31,0,1.216551,1.310930,1.594813
4745,lm,0,128,0,1.733182,0.572692,0.992579
4745,lm,1,79,0,1.650881,0.526639,0.869418
475,human,0,34,0,1.124617,1.903834,2.141084
475,lm,0,128,0,1.579334,0.734185,1.159523
475,lm,1,43,0,1.385839,1.328394,1.840940
3895,human,0,103,0,1.570342,0.966650,1.517970
3895,lm,0,128,0,1.586775,0.635421,1.008270
3895,lm,1,125,0,1.500018,0.717575,1.076376
1020,human,0,74,0,1.550901,0.726515,1.126753
1020,lm,0,128,0,2.035743,0.474425,0.965808
1020,lm,1,128,0,1.599772,0.628337,1.005196
1020,lm,2,55,0,1.349978,1.421748,1.919328
2669,human,0,128,0,1.319099,0.855328,1.128262
2669,human,1,128,0,1.226817,1.098564,1.347737
2669,human,2,128,0,1.267175,0.829494,1.051114
2669,human,3,107,0,1.291983,0.730138,0.943326
2669,lm,0,128,0,1.848643,0.513005,0.948363
2669,lm,1,7,0,1.033115,4.291137,4.433240
690,human,0,97,0,1.380516,0.693126,0.956872
690,lm,0,128,0,1.579391,0.549633,0.868086
690,lm,1,29,0,1.641309,0.841857,1.381748
1337,human,0,128,0,1.786593,0.457824,0.817945
1337,human,1,50,0,1.337662,1.136218,1.519876
1337,lm,0,128,0,1.927852,0.434147,0.836972
1337,lm,1,17,0,1.172354,1.664056,1.950863
5837,human,0,32,0,1.175970,1.507711,1.773023
5837,lm,0,77,0,1.505949,0.838520,1.262768
5754,human,0,23,0,1.640318,0.572357,0.938846
5754,lm,0,32,0,2.433403,0.309107,0.752182
3903,human,0,128,0,1.391904,0.719663,1.001702
3903,human,1,106,0,1.589610,0.682867,1.085492
3903,lm,0,128,0,1.689201,0.522686,0.882921
3903,lm,1,89,0,1.891690,0.487097,0.921436
153,human,0,21,0,1.143481,1.367230,1.563402
153,lm,0,128,0,1.628554,0.768032,1.250782
153,lm,1,84,0,1.371266,0.825462,1.131928
2992,human,0,126,0,1.421691,0.949466,1.349847
2992,lm,0,95,0,1.635281,0.530515,0.867542
2691,human,0,61,0,1.406646,0.755573,1.062824
2691,lm,0,128,0,1.559893,0.602799,0.940302
2691,lm,1,67,0,1.635761,0.720035,1.177806
1906,human,0,76,0,1.409049,0.744330,1.048797
1906,lm,0,80,0,1.489112,0.774520,1.153348
596,human,0,19,0,1.220762,1.344259,1.641020
596,lm,0,67,0,1.550921,0.574421,0.890882
1654,human,0,128,0,2.028780,0.378564,0.768023
1654,human,1,35,0,1.428243,0.993247,1.418599
1654,lm,0,128,0,2.205479,0.323321,0.713079
1654,lm,1,24,0,1.970543,0.724677,1.428007
2321,human,0,37,0,1.351476,1.363383,1.842580
2321,lm,0,127,0,1.944500,0.442926,0.861269
4933,human,0,112,0,1.370146,0.870618,1.192874
4933,lm,0,123,0,2.193597,0.300463,0.659095
5308,human,0,30,0,1.378214,0.864175,1.191018
5308,lm,0,61,0,1.877208,0.573652,1.076864
221,human,0,36,0,1.701084,0.473543,0.805536
221,lm,0,76,0,1.890532,0.410930,0.776877
1750,human,0,116,0,1.651048,0.430732,0.711160
1750,lm,0,68,0,1.803878,0.401351,0.723988
1138,human,0,97,0,1.449186,0.692987,1.004267
1138,lm,0,128,0,2.020580,0.333194,0.673245
1138,lm,1,3,0,0.952336,6.820016,6.494950
5457,human,0,25,0,1.176562,1.314537,1.546635
5457,lm,0,128,0,1.700717,0.453205,0.770773
5457,lm,1,99,0,1.479522,0.488785,0.723168
816,human,0,96,0,1.270350,1.397322,1.775088
816,lm,0,10,0,1.055304,3.866157,4.079971
233,human,0,45,0,1.496790,1.037445,1.552838
233,lm,0,128,0,1.797714,0.488101,0.877466
233,lm,1,15,0,1.001812,4.865075,4.873892
731,human,0,68,0,1.573452,0.635260,0.999551
731,lm,0,128,0,1.757658,0.475698,0.836114
731,lm,1,102,0,1.968356,0.332787,0.655044
1448,human,0,128,0,1.462712,0.670731,0.981086
1448,human,1,42,0,1.149792,1.663624,1.912821
1448,lm,0,128,0,1.617681,0.535759,0.866686
1448,lm,1,23,0,1.271957,1.029806,1.309869
6416,human,0,122,0,1.725289,0.510069,0.880017
6416,lm,0,23,0,1.415152,0.817181,1.156435
1505,human,0,128,0,1.437382,0.984284,1.414792
1505,human,1,80,0,1.422582,0.912927,1.298714
1505,lm,0,50,0,1.661500,0.475865,0.790649
2602,human,0,128,0,1.502119,0.848036,1.273851
2602,human,1,97,0,1.336094,1.084245,1.448654
2602,lm,0,128,0,2.064944,0.578922,1.195441
2602,lm,1,99,0,1.714092,0.534948,0.916950
6312,human,0,43,0,1.160864,1.704282,1.978439
6312,lm,0,115,0,1.546114,0.693484,1.072205
1208,human,0,73,0,1.355645,1.353275,1.834559
1208,lm,0,105,0,1.456772,0.695775,1.013586
4044,human,0,78,0,2.008538,0.461978,0.927900
4044,lm,0,48,0,2.276694,0.356784,0.812288
4105,human,0,25,0,1.216722,1.089812,1.325998
4105,lm,0,128,0,1.564640,0.750548,1.174336
4105,lm,1,28,0,1.160769,1.894049,2.198553
41,human,0,34,0,1.483209,0.932918,1.383713
41,lm,0,11,0,1.204627,1.290586,1.554674
907,human,0,45,0,1.942073,0.477415,0.927175
907,lm,0,48,0,2.566124,0.281216,0.721635
5946,human,0,70,0,1.486758,0.642668,0.955492
5946,lm,0,110,0,1.910700,0.379725,0.725541
4175,human,0,99,0,1.577562,0.595625,0.939636
4175,lm,0,128,0,1.622614,0.502740,0.815753
4175,lm,1,22,0,1.188394,1.951773,2.319475
804,human,0,128,0,1.276433,1.024919,1.308240
804,human,1,2,0,2.420472,0.536479,1.298533
804,lm,0,128,0,1.694822,0.535487,0.907555
804,lm,1,128,0,1.457843,0.619372,0.902947
804,lm,2,11,0,1.240055,1.347788,1.671330
4090,human,0,44,0,1.293816,1.330661,1.721631
4090,lm,0,119,0,1.518981,0.797396,1.211229
6459,human,0,123,0,1.457196,0.627473,0.914352
6459,lm,0,98,0,1.984618,0.462449,0.917783
5956,human,0,101,0,1.668552,0.460829,0.768917
5956,lm,0,128,0,1.472895,0.853533,1.257165
5956,lm,1,48,0,1.217690,1.978650,2.409382
1203,human,0,88,0,1.535981,0.528856,0.812313
1203,lm,0,128,0,1.726730,0.378030,0.652756
1203,lm,1,23,0,1.380383,0.808652,1.116250
1767,human,0,128,0,1.300074,1.314496,1.708941
1767,human,1,128,0,1.225168,1.569285,1.922638
1767,human,2,74,0,1.406725,1.010862,1.422006
1767,lm,0,128,0,1.719324,0.575987,0.990308
1767,lm,1,1,0,nan,nan,nan
5499,human,0,128,0,1.375001,0.976239,1.342329
5499,human,1,80,0,1.225495,1.054802,1.292655
5499,lm,0,120,0,1.405577,0.934079,1.312920
5617,human,0,128,0,1.373309,0.839173,1.152443
5617,human,1,61,0,1.189451,1.290613,1.535121
5617,lm,0,128,0,1.771769,0.485992,0.861065
5617,lm,1,36,0,1.507166,0.769082,1.159134
1917,human,0,128,0,1.448247,0.797374,1.154793
1917,human,1,128,0,1.303070,1.173572,1.529246
1917,human,2,36,0,1.380343,1.409642,1.945789
1917,lm,0,26,0,1.488874,1.221519,1.818688
6428,human,0,44,0,1.632799,0.628473,1.026170
6428,lm,0,30,0,1.629173,0.504373,0.821711
1126,human,0,43,0,2.061450,0.525572,1.083440
1126,lm,0,15,0,1.466245,0.856177,1.255365
2880,human,0,58,0,1.432083,0.592781,0.848912
2880,lm,0,128,0,1.579967,0.566248,0.894652
2880,lm,1,128,0,1.705565,0.579206,0.987875
2880,lm,2,9,0,1.090821,2.856011,3.115396
5211,human,0,85,0,1.629208,0.470875,0.767154
5211,lm,0,28,0,1.470792,0.658125,0.967965
1520,human,0,128,0,1.303829,1.205833,1.572200
1520,human,1,84,0,1.273484,1.010525,1.286887
1520,lm,0,120,0,1.565045,0.469073,0.734120
798,human,0,58,0,1.363958,0.814914,1.111508
798,lm,0,59,0,1.574803,0.704423,1.109327
3190,human,0,54,0,1.281551,1.154698,1.479805
3190,lm,0,55,0,2.164704,0.433096,0.937525
119,human,0,128,0,1.594645,0.370964,0.591555
119,human,1,76,0,1.354838,0.688866,0.933302
119,lm,0,128,0,1.647454,0.562857,0.927281
119,lm,1,46,0,1.755941,0.691232,1.213763
4112,human,0,117,0,1.684291,0.454100,0.764836
4112,lm,0,128,0,2.157176,0.370793,0.799866
4112,lm,1,17,0,1.164892,1.464782,1.706312
3590,human,0,128,0,1.371716,0.963112,1.321115
3590,human,1,128,0,1.344012,1.176342,1.581018
3590,human,2,44,0,1.127515,2.436316,2.746983
3590,lm,0,102,0,2.082697,0.350097,0.729146
2072,human,0,18,0,1.395196,1.440019,2.009108
2072,lm,0,54,0,1.909264,0.433550,0.827761
6480,human,0,128,0,1.254267,1.487016,1.865114
6480,human,1,90,0,1.297828,1.054709,1.368831
6480,lm,0,124,0,1.915977,0.386877,0.741247
6235,human,0,128,0,1.732203,0.445616,0.771897
6235,human,1,28,0,1.183976,2.200345,2.605157
6235,lm,0,128,0,2.958806,0.202622,0.599520
6235,lm,1,62,0,1.434095,0.889200,1.275197
6795,human,0,128,0,1.284300,1.239203,1.591508
6795,human,1,128,0,1.218277,1.616199,1.968977
6795,human,2,33,0,1.175165,1.620337,1.904164
6795,lm,0,128,0,1.663212,0.781777,1.300261
6795,lm,1,89,0,1.844522,0.654475,1.207193
3333,human,0,77,0,1.343739,1.065051,1.431151
3333,lm,0,128,0,1.538682,0.674542,1.037905
3333,lm,1,27,0,1.407195,1.327447,1.867977
453,human,0,128,0,1.768638,0.533145,0.942940
453,human,1,107,0,1.621381,0.610819,0.990371
453,lm,0,16,0,1.334660,1.285986,1.716354
2076,human,0,38,0,1.163067,1.193545,1.388172
2076,lm,0,48,0,1.421601,0.859715,1.222172
6482,human,0,128,0,1.596425,0.460188,0.734655
6482,human,1,128,0,1.344517,0.734555,0.987622
