line_num,human_npr,lm_npr,winner,human_logrank,lm_logrank,human_perturbed_logrank,lm_perturbed_logrank
3068,1.469120,1.597278,MGC,0.417955,0.534325,0.614026,0.853466
3069,1.397977,1.341357,HWC,0.469406,0.665105,0.656219,0.892143
307,1.375669,1.407181,MGC,0.459047,0.542499,0.631496,0.763394
3070,1.532336,1.867114,MGC,0.344509,0.237043,0.527903,0.442587
3072,1.384979,2.188198,MGC,0.431279,0.242922,0.597313,0.531562
3073,1.546913,1.711059,MGC,0.473888,0.368614,0.733064,0.630720
3074,1.267810,1.366112,MGC,0.637246,0.575089,0.807907,0.785636
3075,1.373352,1.882450,MGC,0.437991,0.238775,0.601515,0.449482
3076,1.262645,1.511756,MGC,0.691621,0.332146,0.873271,0.502124
3082,1.235051,1.509501,MGC,0.636725,0.456488,0.786388,0.689069
3083,1.492377,1.534278,MGC,0.390185,0.482683,0.582303,0.740570
3087,1.252011,1.310710,MGC,0.530895,0.908731,0.664686,1.191083
309,1.193378,1.943863,MGC,0.940543,0.132704,1.122423,0.257958
3090,1.370143,2.209238,MGC,0.444424,0.129680,0.608925,0.286494
3091,1.312658,1.228554,HWC,0.515958,0.931172,0.677277,1.143995
3095,1.267765,3.264980,MGC,0.805597,0.089902,1.021308,0.293528
3096,1.511614,1.607092,MGC,0.426036,0.418303,0.644002,0.672251
3102,1.340809,2.947148,MGC,0.644430,0.130500,0.864057,0.384604
3103,1.523462,1.467752,HWC,0.548917,0.665427,0.836254,0.976681
3104,1.532667,1.540809,MGC,0.442388,0.480246,0.678033,0.739968
3105,1.421405,1.666893,MGC,0.440203,0.349294,0.625707,0.582235
3106,1.284465,2.085138,MGC,0.551845,0.125765,0.708826,0.262237
3107,1.306783,2.621851,MGC,0.548479,0.114903,0.716743,0.301259
3109,1.294750,1.344579,MGC,0.699785,0.822121,0.906047,1.105406
311,1.317423,1.334917,MGC,0.650970,1.080248,0.857603,1.442042
3111,1.462523,1.777772,MGC,0.535389,0.385949,0.783019,0.686130
3113,1.246442,1.310920,MGC,0.676059,0.677964,0.842668,0.888757
3116,1.398147,3.241337,MGC,0.461934,0.100059,0.645851,0.324325
3117,1.498585,1.371180,HWC,0.347800,0.760129,0.521207,1.042274
312,1.364420,1.974775,MGC,0.516864,0.208202,0.705220,0.411152
3120,1.362015,1.502327,MGC,0.562554,0.384814,0.766208,0.578116
3122,1.372673,1.406754,MGC,0.426257,0.381009,0.585111,0.535986
3123,1.275478,2.344866,MGC,0.573620,0.173183,0.731640,0.406092
3124,1.340888,1.644908,MGC,0.841702,0.382259,1.128628,0.628781
3126,1.611033,1.824003,MGC,0.416852,0.387408,0.671562,0.706633
3131,1.327514,1.408555,MGC,0.440805,0.585189,0.585174,0.824271
3133,1.234649,1.248216,MGC,0.643724,0.926807,0.794773,1.156855
3135,1.335199,1.533016,MGC,0.531331,0.468712,0.709432,0.718543
3139,1.895752,2.187914,MGC,0.202853,0.162026,0.384560,0.354499
3142,1.209438,1.176141,HWC,0.930658,1.192500,1.125573,1.402548
3149,1.646053,1.919306,MGC,0.225320,0.222372,0.370888,0.426800
315,1.291549,1.207404,HWC,0.567196,1.254757,0.732562,1.514999
3150,1.567129,2.125022,MGC,0.239333,0.221598,0.375066,0.470901
3152,1.457877,1.681589,MGC,0.404825,0.373123,0.590185,0.627439
3155,1.343554,1.343491,HWC,0.527500,0.527496,0.708725,0.708686
3157,1.126030,1.934350,MGC,0.993787,0.191883,1.119035,0.371168
3158,1.400855,1.179305,HWC,0.595865,1.608378,0.834720,1.896769
3161,1.317998,1.579563,MGC,0.554900,0.384438,0.731357,0.607244
3162,1.259855,1.664359,MGC,0.491947,0.296505,0.619782,0.493491
3163,1.609373,1.530398,HWC,0.332906,0.550095,0.535770,0.841865
3164,1.166503,1.227906,MGC,1.078833,0.998401,1.258461,1.225943
3165,1.330953,1.357300,MGC,0.481987,0.606761,0.641503,0.823556
3166,1.264835,1.338053,MGC,0.696147,0.670218,0.880511,0.896787
3167,1.310852,1.448459,MGC,0.586279,0.515996,0.768525,0.747399
3169,1.742533,1.918236,MGC,0.243878,0.251917,0.424965,0.483236
3171,1.694794,1.700902,MGC,0.338905,0.401177,0.574374,0.682364
3173,1.745321,2.639915,MGC,0.221804,0.123998,0.387120,0.327345
3174,1.160116,1.247770,MGC,0.946100,0.738497,1.097586,0.921475
3176,1.357761,1.875937,MGC,0.451722,0.273550,0.613330,0.513162
3178,1.313526,1.554491,MGC,0.840233,0.568530,1.103668,0.883775
3179,1.246356,1.276538,MGC,0.749985,0.780856,0.934749,0.996792
318,1.374428,2.186807,MGC,0.431032,0.096335,0.592422,0.210666
3180,1.264046,1.322357,MGC,0.765769,0.704662,0.967967,0.931815
3186,1.341285,1.321095,HWC,0.691559,0.876395,0.927577,1.157801
3188,1.365281,1.905994,MGC,0.432973,0.308090,0.591129,0.587218
3189,1.206632,1.244373,MGC,1.034466,1.197143,1.248220,1.489693
319,1.283455,1.291920,MGC,0.613221,0.770732,0.787041,0.995724
3190,1.278281,1.357856,MGC,0.698915,0.548989,0.893410,0.745447
3191,1.380433,1.379206,HWC,0.542209,0.597159,0.748484,0.823605
3193,1.280772,1.321692,MGC,0.700819,0.724404,0.897589,0.957439
3194,1.825564,1.790919,HWC,0.367548,0.367548,0.670982,0.658249
3195,1.159060,2.131007,MGC,0.732588,0.065632,0.849113,0.139862
3198,1.358462,1.491941,MGC,0.789500,0.506241,1.072506,0.755281
3199,1.496038,1.603975,MGC,0.475571,0.445097,0.711472,0.713924
32,1.348274,3.716417,MGC,0.500675,0.108123,0.675047,0.401829
320,1.292979,1.299377,MGC,0.572455,0.838538,0.740173,1.089577
3201,1.441445,1.991880,MGC,0.416637,0.239913,0.600560,0.477878
3202,1.413449,1.698809,MGC,0.656738,0.462419,0.928266,0.785562
3203,1.194402,1.247438,MGC,1.041193,0.862973,1.243603,1.076505
3205,1.519210,1.929038,MGC,0.365725,0.282731,0.555613,0.545399
3208,1.248885,1.310511,MGC,0.683703,0.744573,0.853866,0.975771
3210,1.343275,1.533150,MGC,0.441273,0.446819,0.592751,0.685041
3212,1.416525,1.686932,MGC,0.386750,0.358926,0.547841,0.605483
3214,1.373071,1.444466,MGC,0.608583,0.613379,0.835627,0.886004
3216,2.003888,1.453736,HWC,0.212495,0.489699,0.425815,0.711894
3217,1.326545,2.320720,MGC,0.657252,0.106869,0.871875,0.248012
3218,1.485748,3.338651,MGC,0.337901,0.076079,0.502035,0.254001
322,1.486485,1.385948,HWC,0.394039,0.697972,0.585734,0.967352
3220,1.294758,1.584412,MGC,0.486207,0.406374,0.629520,0.643863
3221,1.165218,1.247412,MGC,0.905120,1.123650,1.054662,1.401655
3222,1.532371,1.484315,HWC,0.544714,0.716581,0.834704,1.063632
3224,1.345016,1.317154,HWC,0.701627,0.866898,0.943699,1.141838
3226,1.544215,1.607207,MGC,0.435154,0.405589,0.671971,0.651865
3228,1.309125,1.378015,MGC,0.644866,0.596852,0.844211,0.822471
323,1.964163,1.677391,HWC,0.165402,0.236589,0.324876,0.396852
3232,1.337713,1.544073,MGC,0.554749,0.455071,0.742094,0.702663
3233,1.474133,1.232300,HWC,0.563540,1.158547,0.830733,1.427677
3235,1.267677,1.165223,HWC,0.640112,1.343149,0.811455,1.565068
3236,1.306396,1.322180,MGC,0.447592,0.830827,0.584733,1.098503
3237,1.277817,1.477223,MGC,0.512056,0.357024,0.654314,0.527405
3238,1.333425,1.612077,MGC,0.574095,0.556353,0.765512,0.896883
324,1.310091,1.403192,MGC,0.514992,0.515383,0.674686,0.723181
3241,1.375770,1.533026,MGC,0.501303,0.511807,0.689677,0.784613
3243,1.468472,1.335839,HWC,0.441078,0.682669,0.647711,0.911936
3245,1.277355,2.251195,MGC,0.560344,0.101662,0.715759,0.228860
3247,1.251142,1.524409,MGC,0.839194,0.422964,1.049950,0.644769
3248,1.257285,1.295463,MGC,0.761970,0.721160,0.958014,0.934236
3249,1.660069,1.508229,HWC,0.318126,0.439558,0.528111,0.662953
325,1.217121,1.304446,MGC,0.830859,0.687400,1.011256,0.896676
3250,1.325940,1.264068,HWC,0.575159,0.770090,0.762626,0.973445
3252,1.800031,1.951972,MGC,0.387167,0.351911,0.696912,0.686920
3253,1.112226,1.242869,MGC,1.163859,1.149171,1.294474,1.428268
3255,1.316018,1.794076,MGC,0.431838,0.148215,0.568307,0.265909
3257,1.287822,1.264410,HWC,0.730574,0.830507,0.940850,1.050101
3258,1.423822,2.034149,MGC,0.555190,0.249162,0.790492,0.506833
326,1.446758,1.694332,MGC,0.408878,0.472078,0.591548,0.799857
3262,1.245134,2.003840,MGC,0.456034,0.130166,0.567823,0.260833
3265,1.285753,1.509047,MGC,0.393081,0.315977,0.505405,0.476825
3269,1.330660,2.965832,MGC,0.618812,0.114795,0.823429,0.340462
327,1.264819,1.308813,MGC,0.622802,0.732476,0.787732,0.958674
3270,1.463419,1.915873,MGC,0.386500,0.398030,0.565611,0.762575
3272,1.432456,1.935291,MGC,0.510194,0.271901,0.730831,0.526207
3273,1.406564,1.624262,MGC,0.328070,0.304170,0.461451,0.494052
3274,1.261813,1.165014,HWC,0.747827,1.323056,0.943618,1.541379
3276,1.221492,1.380801,MGC,0.827609,0.512722,1.010918,0.707967
328,1.359744,1.623396,MGC,0.456551,0.387289,0.620793,0.628723
3280,1.165398,1.138334,HWC,0.972512,1.323683,1.133363,1.506793
3282,1.275982,1.164980,HWC,0.539464,0.901222,0.688346,1.049905
3284,1.509831,1.622549,MGC,0.420152,0.390114,0.634358,0.632979
3285,1.534824,1.748052,MGC,0.348698,0.278517,0.535190,0.486861
329,1.462446,1.678566,MGC,0.368108,0.360066,0.538338,0.604395
3291,1.368310,1.372152,MGC,0.521881,0.755293,0.714094,1.036377
3292,1.435444,1.563835,MGC,0.458079,0.409679,0.657546,0.640671
3293,1.343909,1.452605,MGC,0.381545,0.515705,0.512762,0.749115
3294,1.356204,1.462473,MGC,0.593239,0.537765,0.804552,0.786467
3295,1.416412,1.347392,HWC,0.430492,0.591998,0.609754,0.797654
3296,1.342220,1.469588,MGC,0.672116,0.636954,0.902127,0.936061
3298,1.430584,1.423005,HWC,0.539698,0.614248,0.772084,0.874078
33,1.293025,1.292997,HWC,0.699348,0.942948,0.904274,1.219229
330,1.220668,1.282260,MGC,0.756195,0.653325,0.923063,0.837733
3301,1.593155,1.870621,MGC,0.451779,0.322309,0.719754,0.602918
3302,1.206526,1.233124,MGC,1.040279,1.226289,1.255124,1.512167
3304,1.480715,1.512003,MGC,0.553412,0.641324,0.819446,0.969684
331,1.255051,1.469994,MGC,0.857295,0.715821,1.075949,1.052252
3310,2.352574,2.995362,MGC,0.167502,0.137760,0.394061,0.412642
3311,1.440082,1.525047,MGC,0.465161,0.469458,0.669870,0.715946
3315,1.359969,1.313586,HWC,0.520592,0.687458,0.707988,0.903036
3317,1.218885,1.221252,MGC,0.866583,0.929887,1.056265,1.135626
3321,1.299819,1.428367,MGC,0.603754,0.520987,0.784770,0.744160
3323,2.052027,2.462558,MGC,0.137541,0.116983,0.282238,0.288077
3324,1.302116,1.289948,HWC,0.556487,0.729090,0.724611,0.940489
3325,1.253614,1.113470,HWC,0.414592,1.725100,0.519738,1.920847
3328,1.232793,1.258529,MGC,0.702471,0.739711,0.866001,0.930947
3329,1.261932,1.240464,HWC,0.669271,1.106318,0.844574,1.372347
333,1.307884,1.443255,MGC,0.624374,0.514510,0.816609,0.742570
3333,1.457361,2.120148,MGC,0.450109,0.189744,0.655971,0.402286
3335,1.413906,1.624997,MGC,0.510334,0.388001,0.721565,0.630500
3336,1.233924,1.276179,MGC,0.744375,0.679509,0.918502,0.867174
3339,1.289903,1.312574,MGC,0.576608,0.584996,0.743769,0.767850
334,1.467627,1.484336,MGC,0.569699,0.513284,0.836105,0.761885
3343,1.485318,2.315181,MGC,0.425738,0.192186,0.632356,0.444946
3344,1.264845,1.218394,HWC,0.577467,0.984681,0.730407,1.199730
3346,1.943998,2.033498,MGC,0.201691,0.184899,0.392087,0.375992
3347,1.650242,2.206572,MGC,0.378212,0.234323,0.624142,0.517051
3351,1.151712,1.594705,MGC,0.737762,0.532466,0.849689,0.849126
3355,1.170510,1.734433,MGC,0.783672,0.178690,0.917296,0.309925
3358,1.377971,1.137056,HWC,0.539433,1.444883,0.743323,1.642913
3359,1.410468,2.071290,MGC,0.451115,0.254348,0.636284,0.526828
336,1.663058,1.861430,MGC,0.285240,0.319833,0.474370,0.595347
3360,1.206098,1.270511,MGC,0.751842,0.736895,0.906795,0.936233
3361,1.401791,1.528702,MGC,0.530190,0.545440,0.743216,0.833815
3362,1.259848,2.342537,MGC,0.892107,0.104818,1.123920,0.245540
3366,1.358289,2.527397,MGC,0.473297,0.065386,0.642874,0.165256
3368,1.300381,1.315925,MGC,0.566079,0.506190,0.736118,0.666108
3372,1.396284,1.433699,MGC,0.504689,0.641784,0.704688,0.920126
3377,1.167590,1.276618,MGC,1.014726,0.808742,1.184784,1.032455
3380,1.621715,1.410286,HWC,0.384632,0.580117,0.623764,0.818131
3381,1.292894,1.412569,MGC,0.623589,0.520835,0.806235,0.735715
3382,1.268998,1.823241,MGC,0.587900,0.310049,0.746043,0.565294
3384,1.417081,1.425452,MGC,0.397603,0.478534,0.563436,0.682127
3386,1.455155,1.470444,MGC,0.494313,0.577975,0.719302,0.849880
3388,1.339554,1.878750,MGC,0.442993,0.289406,0.593412,0.543722
3389,1.308303,1.308739,MGC,0.739521,0.902114,0.967517,1.180633
3392,1.683495,1.585892,HWC,0.278707,0.597526,0.469201,0.947612
3393,1.470278,1.573368,MGC,0.606643,0.569839,0.891934,0.896567
3395,1.429679,2.283521,MGC,0.384357,0.105322,0.549507,0.240505
3396,1.408647,1.593836,MGC,0.555564,0.435822,0.782593,0.694629
3397,1.688568,1.982586,MGC,0.319573,0.249055,0.539621,0.493774
3399,1.298203,1.371447,MGC,0.602621,0.816185,0.782324,1.119355
3401,1.399611,1.485799,MGC,0.365619,0.522209,0.511725,0.775897
3402,1.463772,1.408688,HWC,0.552040,0.642088,0.808061,0.904501
3404,1.133755,1.157780,MGC,0.949649,1.027848,1.076669,1.190022
341,1.171380,1.211572,MGC,0.962657,0.966455,1.127637,1.170929
3418,1.809694,1.749939,HWC,0.240240,0.310363,0.434760,0.543116
3419,1.538895,1.856905,MGC,0.305740,0.232751,0.470502,0.432196
3420,1.247625,1.583410,MGC,0.658770,0.510622,0.821898,0.808525
3421,1.629347,1.514784,HWC,0.355902,0.505566,0.579888,0.765824
3422,1.466503,1.528429,MGC,0.279694,0.446675,0.410171,0.682711
3423,1.170806,1.299397,MGC,0.908791,0.680831,1.064018,0.884670
3424,1.313509,1.323575,MGC,0.469493,0.496479,0.616684,0.657127
3425,1.545445,1.764692,MGC,0.269420,0.255436,0.416375,0.450766
3431,1.314276,1.596573,MGC,0.465517,0.285253,0.611818,0.455428
3432,1.342686,1.712724,MGC,0.514409,0.380589,0.690690,0.651844
3434,1.212919,1.408300,MGC,0.744626,0.525293,0.903171,0.739770
3435,1.168385,1.164595,HWC,0.689771,0.680977,0.805918,0.793063
3436,1.571944,2.124203,MGC,0.370084,0.229672,0.581752,0.487870
3438,1.197514,1.242665,MGC,0.949079,1.017907,1.136535,1.264917
344,1.285370,1.538857,MGC,0.662946,0.372079,0.852131,0.572576
3440,1.306910,1.331091,MGC,0.656253,0.713637,0.857663,0.949916
3441,1.434141,2.510096,MGC,0.557741,0.182950,0.799878,0.459222
3444,1.454268,1.778988,MGC,0.342087,0.258596,0.497486,0.460039
3446,1.244843,1.400272,MGC,0.748864,0.484524,0.932218,0.678465
345,1.648879,1.642773,HWC,0.363323,0.426197,0.599076,0.700145
3453,1.302994,1.855049,MGC,0.560831,0.263748,0.730759,0.489266
3455,1.283310,1.226215,HWC,0.818999,1.061007,1.051030,1.301022
3458,1.273079,1.334959,MGC,0.675738,0.717768,0.860268,0.958192
3459,1.481789,1.480675,HWC,0.410967,0.510238,0.608966,0.755497
346,1.321025,1.426302,MGC,0.737045,0.708224,0.973655,1.010141
3460,1.343336,1.421790,MGC,0.615437,0.546871,0.826739,0.777535
3462,1.247302,1.548896,MGC,0.550647,0.488350,0.686823,0.756404
3471,1.589348,1.366989,HWC,0.346092,0.625651,0.550060,0.855258
3473,1.747505,1.808973,MGC,0.263512,0.286565,0.460488,0.518389
3474,1.331936,1.686150,MGC,0.461796,0.259541,0.615083,0.437626
3477,1.363493,1.349568,HWC,0.536946,0.704473,0.732122,0.950734
3478,1.582810,1.917090,MGC,0.405053,0.249543,0.641122,0.478396
348,1.335514,1.901316,MGC,0.564815,0.274496,0.754318,0.521903
3483,1.438290,1.329375,HWC,0.424422,0.683511,0.610442,0.908642
3489,1.297610,1.548212,MGC,0.944799,0.542145,1.225980,0.839355
349,1.486397,1.620863,MGC,0.283054,0.336497,0.420731,0.545416
3491,1.491497,4.770702,MGC,0.418385,0.036918,0.624020,0.176127
3498,1.314901,1.373735,MGC,0.427302,0.643343,0.561860,0.883782
3499,1.330831,1.397885,MGC,0.515824,0.582456,0.686475,0.814207
35,1.298549,1.784865,MGC,0.696797,0.284337,0.904824,0.507503
3501,1.471042,1.900607,MGC,0.402283,0.228537,0.591775,0.434360
3503,1.299232,1.595620,MGC,0.510124,0.339085,0.662770,0.541051
3505,1.295289,1.201216,HWC,0.453689,0.859690,0.587659,1.032674
3506,1.476104,1.442222,HWC,0.382014,0.826495,0.563892,1.191989
3509,1.383255,1.905196,MGC,0.561906,0.281602,0.777260,0.536507
3511,1.427154,1.689145,MGC,0.696001,0.413236,0.993300,0.698016
3513,1.556748,1.714049,MGC,0.385050,0.356560,0.599426,0.611160
3514,1.742217,2.917192,MGC,0.338117,0.122810,0.589073,0.358260
3524,1.368719,1.480825,MGC,0.636613,0.548150,0.871344,0.811714
3526,1.135893,1.174092,MGC,1.146440,1.009908,1.302233,1.185725
3527,1.197397,1.942476,MGC,0.810028,0.130530,0.969925,0.253552
3528,1.829767,4.763475,MGC,0.215761,0.068577,0.394792,0.326663
3529,1.375764,1.429892,MGC,0.433236,0.759459,0.596031,1.085944
3533,1.310774,1.329064,MGC,0.703872,0.703872,0.922616,0.935490
3535,1.583800,3.253306,MGC,0.525331,0.126672,0.832019,0.412103
3538,1.553637,1.942433,MGC,0.465477,0.278770,0.723182,0.541492
3539,1.536971,2.541369,MGC,0.350424,0.171567,0.538592,0.436016
3541,1.470192,1.718362,MGC,0.466685,0.321790,0.686117,0.552952
3543,1.419760,1.499739,MGC,0.419034,0.674093,0.594928,1.010964
3545,1.580669,1.833225,MGC,0.236541,0.332583,0.373894,0.609699
3546,1.377016,1.306135,HWC,0.466070,0.673396,0.641786,0.879545
3547,1.342725,1.391183,MGC,0.627840,0.625367,0.843016,0.870000
3549,1.622228,1.621772,HWC,0.403606,0.433925,0.654741,0.703727
355,1.354034,1.406140,MGC,0.677271,0.774109,0.917048,1.088506
3550,1.201357,1.182644,HWC,0.941424,1.343032,1.130986,1.588329
3552,1.286648,1.281226,HWC,0.508350,0.688559,0.654068,0.882199
3553,1.340668,1.350456,MGC,0.563768,0.573756,0.755826,0.774832
3555,1.709589,1.513381,HWC,0.402908,0.654211,0.688807,0.990070
3557,1.413502,1.565651,MGC,0.481142,0.532943,0.680095,0.834402
3558,1.479258,1.401718,HWC,0.374106,0.654795,0.553400,0.917838
3559,1.327452,1.523477,MGC,0.488481,0.333573,0.648435,0.508191
356,1.190915,1.504597,MGC,0.891410,0.413225,1.061593,0.621737
3560,1.365732,1.440625,MGC,0.610875,0.551777,0.834292,0.794903
3561,1.269225,1.361355,MGC,0.613726,0.683322,0.778956,0.930243
3563,1.159104,2.074274,MGC,0.655486,0.196287,0.759776,0.407154
3564,1.357265,1.278692,HWC,0.557547,0.680009,0.756739,0.869523
3565,1.455652,1.357127,HWC,0.533509,0.843691,0.776604,1.144996
3569,1.288105,1.541455,MGC,0.584439,0.607181,0.752818,0.935942
3571,1.302926,1.204269,HWC,0.588201,1.202215,0.766382,1.447791
3573,1.459797,1.627418,MGC,0.436947,0.370452,0.637853,0.602880
3574,1.468574,1.433565,HWC,0.419822,0.734887,0.616540,1.053509
3578,1.391765,1.376885,HWC,0.631162,0.832588,0.878429,1.146378
3579,1.225676,1.225780,MGC,0.500377,0.784189,0.613301,0.961244
3580,1.224889,1.359629,MGC,0.660399,0.702276,0.808916,0.954835
3582,1.428347,1.410487,HWC,0.414671,0.491218,0.592295,0.692857
3583,1.497747,1.594166,MGC,0.465705,0.468534,0.697509,0.746921
3588,1.238619,1.216019,HWC,0.716813,0.826471,0.887859,1.005005
359,1.354461,1.467992,MGC,0.544749,0.524335,0.737841,0.769719
3590,1.313656,1.429259,MGC,0.650103,0.607019,0.854012,0.867588
3591,1.644659,2.427076,MGC,0.300282,0.105032,0.493862,0.254920
3592,1.236589,1.495772,MGC,0.670748,0.625928,0.829440,0.936245
3593,1.447157,1.957612,MGC,0.396907,0.187925,0.574387,0.367885
3595,1.345455,1.935750,MGC,0.702634,0.314071,0.945362,0.607962
3596,1.502937,1.861507,MGC,0.425771,0.239352,0.639907,0.445555
36,1.489886,2.374854,MGC,0.554590,0.168544,0.826276,0.400268
3600,1.736672,1.832930,MGC,0.249766,0.264820,0.433762,0.485396
3601,1.267589,1.483175,MGC,0.526968,0.553310,0.667978,0.820655
3604,1.364775,1.543594,MGC,0.447021,0.580212,0.610082,0.895612
3606,1.309359,1.499690,MGC,0.444147,0.391368,0.581548,0.586930
3608,1.406063,1.370868,HWC,0.603445,0.689019,0.848482,0.944553
3611,1.340617,1.190742,HWC,0.710112,1.379438,0.951988,1.642554
3614,1.658394,1.771667,MGC,0.375346,0.333459,0.622471,0.590778
3616,1.208181,1.403161,MGC,0.910191,0.516182,1.099675,0.724286
3617,1.491082,1.482794,HWC,0.508417,0.589516,0.758092,0.874131
362,1.513104,1.346794,HWC,0.561079,0.779130,0.848971,1.049327
3620,1.501396,1.449086,HWC,0.422859,0.573283,0.634879,0.830736
3624,1.392053,1.386452,HWC,0.499547,0.907016,0.695396,1.257535
3629,1.529899,1.500516,HWC,0.423585,0.490367,0.648043,0.735804
3630,1.340745,1.479596,MGC,0.559968,0.559552,0.750775,0.827912
3634,1.288936,1.220721,HWC,0.748714,1.001323,0.965045,1.222336
3635,1.473992,2.305130,MGC,0.378714,0.112476,0.558221,0.259272
3638,1.372876,1.931587,MGC,0.543041,0.267182,0.745529,0.516086
364,1.251124,1.121454,HWC,0.807681,1.662246,1.010510,1.864133
3640,1.115923,1.228171,MGC,1.296754,1.047433,1.447077,1.286426
3641,1.346227,1.469380,MGC,0.547234,0.546406,0.736701,0.802878
3643,1.252350,1.314758,MGC,0.855740,0.856533,1.071686,1.126134
3644,1.298607,1.462273,MGC,0.671988,0.473022,0.872649,0.691687
3645,1.326763,1.428296,MGC,0.470014,0.542974,0.623598,0.775527
3646,1.457834,1.807028,MGC,0.489020,0.283214,0.712909,0.511776
365,1.823111,1.897742,MGC,0.331839,0.336917,0.604979,0.639382
3655,1.446168,2.055215,MGC,0.404889,0.250116,0.585537,0.514043
3656,1.436917,1.805736,MGC,0.367555,0.309525,0.528146,0.558919
3659,1.281093,1.668594,MGC,0.638017,0.400524,0.817359,0.668313
366,1.247026,1.167669,HWC,0.854819,1.293371,1.065982,1.510229
3662,1.348578,1.346715,HWC,0.655924,0.716689,0.884565,0.965175
3665,1.269184,1.510586,MGC,0.674256,0.576429,0.855755,0.870745
3667,1.429564,1.792949,MGC,0.507979,0.332454,0.726188,0.596073
3669,1.450329,2.264077,MGC,0.501359,0.201835,0.727135,0.456970
3670,1.370261,1.245071,HWC,0.472296,0.956430,0.647170,1.190824
3674,1.377055,1.444510,MGC,0.508023,0.428611,0.699575,0.619132
3678,1.361151,1.804844,MGC,0.567698,0.334926,0.772722,0.604490
3679,1.234881,1.281714,MGC,0.860391,1.141281,1.062481,1.462795
3682,1.208407,1.387233,MGC,0.662526,0.551142,0.800602,0.764562
3683,1.210465,1.262511,MGC,0.866536,0.906453,1.048911,1.144406
3684,1.356889,1.629041,MGC,0.502824,0.365977,0.682276,0.596191
3685,1.225276,1.240952,MGC,0.905274,0.839593,1.109210,1.041894
3686,1.305267,1.922788,MGC,0.465695,0.201031,0.607856,0.386540
3690,1.303656,1.276897,HWC,0.565646,0.668449,0.737407,0.853541
3692,1.379561,1.429410,MGC,0.581590,0.572510,0.802339,0.818352
3693,1.257916,1.268883,MGC,0.879830,0.994412,1.106752,1.261793
3694,1.248370,1.397668,MGC,0.474428,0.891350,0.592262,1.245812
3695,1.283984,1.679277,MGC,0.612406,0.310582,0.786319,0.521553
3696,1.523194,1.528266,MGC,0.388072,0.412401,0.591109,0.630258
3698,1.240358,1.311150,MGC,0.721866,0.702091,0.895372,0.920547
37,1.335076,1.505499,MGC,0.473695,0.433334,0.632418,0.652384
3700,1.438526,1.474527,MGC,0.371160,0.487088,0.533924,0.718224
3701,1.197211,1.284591,MGC,0.711480,0.719599,0.851792,0.924391
3702,1.332642,1.282055,HWC,0.670438,1.079691,0.893453,1.384224
3703,1.298144,1.120190,HWC,0.525754,1.281966,0.682504,1.436045
3704,1.438487,1.551088,MGC,0.419838,0.515040,0.603932,0.798872
3706,1.485218,1.305894,HWC,0.466087,0.687059,0.692241,0.897226
3709,1.369528,1.554366,MGC,0.457228,0.387813,0.626187,0.602803
371,1.181737,1.649332,MGC,0.829801,0.370790,0.980607,0.611556
3711,1.420759,1.575276,MGC,0.512574,0.483301,0.728245,0.761332
3713,1.304364,2.581240,MGC,0.600054,0.144006,0.782689,0.371713
3718,1.389395,1.822901,MGC,0.478143,0.290085,0.664330,0.528796
3721,1.692197,1.916266,MGC,0.316399,0.320854,0.535409,0.614842
3723,1.221138,1.336790,MGC,0.760424,0.653740,0.928582,0.873914
3724,1.282347,1.492583,MGC,0.575322,0.392118,0.737762,0.585269
3725,1.282302,1.297866,MGC,0.763289,0.978339,0.978767,1.269753
3726,1.296682,1.587867,MGC,0.493779,0.394660,0.640275,0.626667
3727,1.378787,1.370433,HWC,0.738398,0.794934,1.018093,1.089403
373,1.463836,1.375541,HWC,0.462965,0.890532,0.677704,1.224964
3730,1.436175,1.509262,MGC,0.480165,0.462485,0.689601,0.698011
3731,1.468896,1.567521,MGC,0.447933,0.523593,0.657967,0.820743
3732,1.401535,1.638429,MGC,0.539016,0.342022,0.755450,0.560379
3735,1.204696,1.130212,HWC,0.770671,1.119930,0.928424,1.265758
3738,1.386770,1.386371,HWC,0.597184,0.597184,0.828156,0.827918
3739,1.463365,1.611898,MGC,0.516179,0.472858,0.755358,0.762198
3741,1.369270,1.296950,HWC,0.613412,0.879053,0.839927,1.140087
3743,1.475070,1.659911,MGC,0.415245,0.351229,0.612516,0.583008
3744,1.363493,1.502066,MGC,0.477700,0.461660,0.651340,0.693444
3745,1.417516,1.415158,HWC,0.304902,0.433461,0.432204,0.613415
3746,1.411012,1.566830,MGC,0.546152,0.583774,0.770627,0.914675
3747,1.488482,1.323009,HWC,0.452814,0.902598,0.674006,1.194145
3749,1.468430,1.581571,MGC,0.455723,0.554530,0.669197,0.877028
3753,1.427040,1.644431,MGC,0.519232,0.421824,0.740965,0.693661
3756,1.335998,1.336542,MGC,0.597913,0.672322,0.798810,0.898586
3757,1.263107,1.606793,MGC,0.682758,0.535849,0.862397,0.860998
3759,1.376259,1.609096,MGC,0.400559,0.321087,0.551273,0.516660
376,1.259557,1.869574,MGC,0.541481,0.182367,0.682026,0.340948
3760,1.481362,1.696440,MGC,0.440929,0.345053,0.653176,0.585361
3761,1.215384,1.586467,MGC,0.336994,0.299760,0.409577,0.475560
3762,1.381432,1.437149,MGC,0.515332,0.496440,0.711896,0.713459
3763,1.533091,2.011517,MGC,0.464585,0.268777,0.712251,0.540650
