line_num,role,chunk_idx,n_tokens,low_conf,npr,orig_logrank,mean_p_logrank
374,human,0,128,0,1.560277,0.473487,0.738771
374,human,1,128,0,1.481368,0.814595,1.206716
374,human,2,69,0,1.269235,1.048191,1.330401
3741,human,0,30,0,1.253150,0.959869,1.202860
3741,lm,0,11,0,1.061298,2.297650,2.438490
3743,human,0,128,0,1.535103,0.419730,0.644328
3743,human,1,74,0,1.309633,0.915645,1.199159
3743,lm,0,67,0,1.543931,0.699212,1.079536
3745,human,0,128,0,1.333236,0.966093,1.288029
3745,human,1,128,0,1.310093,0.922573,1.208656
3745,human,2,128,0,1.319057,1.101960,1.453548
3745,human,3,128,0,1.293044,1.206164,1.559624
3745,human,4,128,0,1.304038,1.266836,1.652002
3745,human,5,128,0,1.289585,1.291655,1.665699
3745,human,6,128,0,1.387286,1.185925,1.645216
3745,human,7,128,0,1.225841,1.668468,2.045277
3745,human,8,128,0,1.229207,1.416201,1.740804
3745,human,9,128,0,1.168889,0.736875,0.861325
3745,human,10,128,0,1.265799,0.952811,1.206068
3745,human,11,128,0,1.328182,0.987346,1.311376
3745,human,12,15,0,1.117124,2.574362,2.875881
3745,lm,0,128,0,1.649050,0.539857,0.890252
3745,lm,1,14,0,1.208656,3.298343,3.986563
3747,human,0,128,0,1.866506,0.559192,1.043735
3747,human,1,45,0,1.610095,0.988702,1.591904
3747,lm,0,25,0,1.274235,1.129011,1.438626
3753,human,0,78,0,1.366197,0.691276,0.944419
3753,lm,0,67,0,1.668597,0.555640,0.927140
3755,human,0,42,0,1.255360,1.305926,1.639407
3755,lm,0,39,0,1.256361,0.890856,1.119237
3757,human,0,96,0,1.329049,0.876392,1.164768
3757,lm,0,12,0,1.327845,0.536077,0.711827
3758,human,0,128,0,1.213438,0.888523,1.078168
3758,human,1,85,0,1.237001,1.113840,1.377821
3758,lm,0,66,0,1.357995,0.619598,0.841411
376,human,0,128,0,1.180551,1.200173,1.416865
376,human,1,128,0,1.117953,1.435011,1.604274
376,human,2,23,0,1.243988,1.406478,1.749641
376,lm,0,20,0,1.289515,0.700885,0.903802
3760,human,0,128,0,1.568985,0.577390,0.905917
3760,human,1,29,0,1.402256,1.523389,2.136181
3760,lm,0,53,0,1.599053,0.666791,1.066233
3761,human,0,128,0,1.272216,0.987979,1.256923
3761,human,1,128,0,1.249077,0.971178,1.213076
3761,human,2,128,0,1.266295,0.998312,1.264157
3761,human,3,128,0,1.144689,1.476654,1.690310
3761,human,4,128,0,1.178018,1.199990,1.413610
3761,human,5,128,0,1.449639,1.272640,1.844869
3761,human,6,128,0,1.261885,1.589202,2.005390
3761,human,7,128,0,1.162660,1.415842,1.646142
3761,human,8,128,0,1.150667,1.225701,1.410374
3761,human,9,128,0,0.958301,3.700050,3.545762
3761,human,10,128,0,0.932887,3.447320,3.215959
3761,human,11,128,0,1.362242,1.064543,1.450164
3761,human,12,70,0,1.154181,1.277978,1.475018
3761,lm,0,12,0,1.068333,1.514467,1.617955
3762,human,0,117,0,1.413405,0.829494,1.172411
3762,lm,0,24,0,1.173091,1.141497,1.339081
3766,human,0,109,0,1.363317,0.744469,1.014948
3766,lm,0,42,0,1.705812,0.578293,0.986460
3769,human,0,112,0,1.391154,1.233439,1.715903
3769,lm,0,11,0,1.133504,1.450324,1.643947
377,human,0,121,0,1.567882,0.442096,0.693155
377,lm,0,76,0,2.228175,0.180186,0.401487
3770,human,0,82,0,1.536079,0.492158,0.755993
3770,lm,0,30,0,1.282067,0.981771,1.258696
3773,human,0,128,0,1.426825,0.566604,0.808444
3773,human,1,128,0,1.597181,0.315530,0.503959
3773,human,2,128,0,1.497099,0.592532,0.887079
3773,human,3,39,0,1.481206,0.590183,0.874182
3773,lm,0,60,0,1.440472,0.443200,0.638418
3774,human,0,67,0,1.325234,1.091852,1.446960
3774,lm,0,20,0,1.256186,1.509709,1.896475
3775,human,0,128,0,1.381009,0.771287,1.065155
3775,human,1,55,0,1.248925,1.408822,1.759513
3775,lm,0,64,0,1.356765,1.011557,1.372445
