line_num,role,chunk_idx,n_tokens,low_conf,npr,orig_logrank,mean_p_logrank
1064,human,0,51,0,1.554939,0.458448,0.712859
1064,lm,0,20,0,1.472282,0.730212,1.075077
1066,human,0,125,0,1.447248,0.966504,1.398770
1066,lm,0,47,0,1.292957,1.354812,1.751713
1068,human,0,118,0,1.258386,0.944534,1.188589
1068,lm,0,17,0,1.194585,1.358561,1.622917
1069,human,0,36,0,1.380168,0.705677,0.973952
1069,lm,0,33,0,1.546149,0.480484,0.742901
107,human,0,116,0,1.107084,1.518663,1.681288
107,lm,0,128,0,0.997882,2.926831,2.920631
107,lm,1,128,0,0.907299,3.769419,3.419991
107,lm,2,81,0,0.907008,3.579470,3.246608
1070,human,0,67,0,1.205024,1.060203,1.277570
1070,lm,0,87,0,1.351323,0.622467,0.841154
1071,human,0,128,0,1.297321,1.005709,1.304727
1071,human,1,128,0,1.400507,0.626257,0.877077
1071,human,2,19,0,1.213122,1.510151,1.831998
1071,lm,0,128,0,1.766807,0.422832,0.747062
1071,lm,1,128,0,1.648929,0.753634,1.242688
1071,lm,2,108,0,1.382348,0.864364,1.194852
1073,human,0,32,0,1.274815,0.746907,0.952167
1073,lm,0,22,0,1.365610,0.764409,1.043885
1076,human,0,96,0,1.280544,1.051798,1.346874
1076,lm,0,32,0,1.539198,0.853245,1.313313
1077,human,0,128,0,1.624122,0.648558,1.053337
1077,human,1,3,0,1.534658,1.276214,1.958552
1077,lm,0,57,0,1.691825,0.591837,1.001285
1079,human,0,46,0,1.288225,0.527294,0.679274
1079,lm,0,62,0,2.010944,0.252207,0.507174
1081,human,0,128,0,1.575463,0.401439,0.632452
1081,human,1,1,0,1.000000,4.141603,4.141603
1081,lm,0,14,0,1.368536,0.666943,0.912735
1082,human,0,13,0,1.072373,1.911899,2.050270
1082,lm,0,12,0,1.121715,1.671456,1.874896
1083,human,0,128,0,1.263281,1.202796,1.519469
1083,human,1,128,0,1.248249,1.294160,1.615433
1083,human,2,128,0,1.208305,1.204400,1.455282
1083,human,3,128,0,1.292094,1.341824,1.733762
1083,human,4,128,0,1.192196,1.625336,1.937720
1083,human,5,128,0,1.251665,1.624904,2.033835
1083,human,6,110,0,1.261984,1.205397,1.521192
1083,lm,0,128,0,1.770927,0.605541,1.072369
1083,lm,1,128,0,1.843629,0.408300,0.752753
1083,lm,2,128,0,2.011088,0.368954,0.741999
1083,lm,3,128,0,1.791628,0.432106,0.774173
1083,lm,4,128,0,1.657672,0.504934,0.837016
1083,lm,5,128,0,1.964775,0.365549,0.718222
1083,lm,6,111,0,1.982283,0.450965,0.893939
1085,human,0,128,0,1.209941,0.997474,1.206884
1085,human,1,128,0,1.191409,1.242850,1.480743
1085,human,2,58,0,1.181721,1.298296,1.534223
1085,lm,0,42,0,1.398184,0.813882,1.137957
1086,human,0,128,0,1.329369,0.595523,0.791669
1086,human,1,121,0,1.255159,0.758875,0.952508
1086,lm,0,28,0,1.304218,0.920307,1.200281
109,human,0,104,0,1.379407,0.964916,1.331011
109,lm,0,36,0,1.503979,0.774925,1.165472
1090,human,0,64,0,1.457405,0.575743,0.839092
1090,lm,0,12,0,1.164482,1.340662,1.561176
1092,human,0,43,0,1.614929,0.368129,0.594503
1092,lm,0,25,0,1.595840,0.473899,0.756267
1093,human,0,128,0,2.181272,0.317315,0.692150
1093,human,1,45,0,1.349792,0.997287,1.346130
1093,lm,0,62,0,2.393311,0.371189,0.888371
1095,human,0,83,0,1.432963,0.648196,0.928840
1095,lm,0,21,0,1.450928,0.499184,0.724280
1096,human,0,128,0,1.296594,0.673239,0.872918
1096,human,1,128,0,1.224863,0.775388,0.949744
1096,human,2,6,0,1.073360,2.317549,2.487564
1096,lm,0,127,0,1.795655,0.290406,0.521469
1097,human,0,120,0,1.381254,0.677250,0.935454
1097,lm,0,10,0,1.152754,0.948026,1.092840
11,human,0,22,0,1.178538,1.191403,1.404114
11,lm,0,11,0,1.095346,1.883285,2.062849
110,human,0,35,0,1.582112,0.436329,0.690322
110,lm,0,128,0,2.853148,0.111572,0.318332
110,lm,1,58,0,1.728723,0.214023,0.369987
1100,human,0,106,0,1.386773,0.627475,0.870165
1100,lm,0,24,0,1.269773,0.961716,1.221161
1101,human,0,66,0,1.681781,0.822385,1.383071
1101,lm,0,13,0,1.250904,1.040526,1.301599
1104,human,0,124,0,1.493218,0.427288,0.638034
1104,lm,0,128,0,2.606985,0.164792,0.429610
1104,lm,1,128,0,1.850800,0.280355,0.518881
1104,lm,2,97,0,1.903323,0.239087,0.455060
1109,human,0,120,0,1.615554,0.463171,0.748277
1109,lm,0,34,0,1.632816,0.619569,1.011642
111,human,0,15,0,1.100438,1.295079,1.425154
111,lm,0,82,0,1.428956,0.509417,0.727935
1110,human,0,64,0,1.532494,0.537658,0.823957
1110,lm,0,10,0,1.138886,1.420361,1.617629
1111,human,0,55,0,1.257079,1.008549,1.267827
1111,lm,0,117,0,1.829934,0.356672,0.652687
1112,human,0,60,0,1.348325,0.620100,0.836097
1112,lm,0,46,0,1.372641,0.946431,1.299110
1113,human,0,128,0,1.214444,1.137947,1.381972
1113,human,1,29,0,1.118899,1.567367,1.753725
1113,lm,0,62,0,1.556121,0.660125,1.027235
1114,human,0,128,0,1.322087,0.535687,0.708224
1114,human,1,128,0,1.372371,0.683230,0.937645
1114,human,2,121,0,1.301149,1.022148,1.329967
1114,lm,0,6,0,1.197991,1.422811,1.704514
1117,human,0,128,0,1.343690,0.728393,0.978734
1117,human,1,128,0,1.389167,0.932272,1.295081
1117,human,2,128,0,1.158785,1.762957,2.042888
1117,human,3,14,0,1.359085,1.290977,1.754547
1117,lm,0,128,0,1.697862,0.193020,0.327722
1117,lm,1,27,0,1.439955,1.400554,2.016735
1120,human,0,128,0,1.205403,1.171385,1.411992
1120,human,1,128,0,1.243610,1.029732,1.280585
1120,human,2,76,0,1.238437,0.908704,1.125372
1120,lm,0,128,0,1.648565,0.396254,0.653250
1120,lm,1,23,0,1.213620,1.310660,1.590642
1123,human,0,120,0,1.439531,0.518941,0.747032
1123,lm,0,45,0,1.433567,0.650584,0.932656
1124,human,0,100,0,1.177071,1.374746,1.618174
1124,lm,0,10,0,1.207824,2.870228,3.466731
1125,human,0,106,0,1.421235,0.874796,1.243291
1125,lm,0,38,0,1.441195,1.230541,1.773450
1126,human,0,29,0,1.271713,0.895541,1.138871
1126,lm,0,13,0,1.156221,1.011039,1.168985
1129,human,0,33,0,1.670502,0.643996,1.075796
1129,lm,0,33,0,1.154310,1.006060,1.161305
113,human,0,32,0,1.310267,0.859465,1.126129
113,lm,0,36,0,1.755934,0.496588,0.871975
1130,human,0,61,0,1.351499,0.807728,1.091644
1130,lm,0,18,0,1.499712,0.774211,1.161094
1132,human,0,48,0,1.217182,1.018940,1.240236
1132,lm,0,19,0,1.235777,0.928835,1.147833
1133,human,0,27,0,1.212653,1.270430,1.540591
1133,lm,0,7,0,1.089266,2.449700,2.668375
1138,human,0,82,0,1.421388,0.801811,1.139684
1138,lm,0,128,0,2.030090,0.118617,0.240803
1138,lm,1,51,0,1.682374,0.237014,0.398746
1139,human,0,64,0,1.368788,0.725166,0.992599
1139,lm,0,66,0,2.077950,0.251399,0.522395
1141,human,0,128,0,1.456440,0.471143,0.686191
1141,human,1,13,0,1.194885,1.484608,1.773936
1141,lm,0,128,0,1.648745,0.399324,0.658384
1141,lm,1,60,0,1.574414,0.838728,1.320504
1142,human,0,32,0,1.212091,0.841854,1.020404
1142,lm,0,21,0,1.267549,1.233944,1.564085
1143,human,0,128,0,1.618823,0.422602,0.684118
1143,human,1,11,0,1.033853,2.348307,2.427806
1143,lm,0,35,0,1.472088,0.652085,0.959926
1144,human,0,12,0,1.082812,1.703108,1.844146
1144,lm,0,38,0,1.556439,0.800965,1.246653
1145,human,0,128,0,1.244830,0.948678,1.180943
1145,human,1,7,0,0.998929,3.896523,3.892349
1145,lm,0,128,0,1.435565,0.763200,1.095623
1145,lm,1,128,0,1.499459,0.703369,1.054673
1145,lm,2,128,0,1.544630,0.717702,1.108584
1145,lm,3,16,0,1.150746,1.888440,2.173115
1146,human,0,102,0,1.589344,0.563120,0.894991
1146,lm,0,57,0,1.786099,0.347521,0.620706
1147,human,0,48,0,1.190490,1.272442,1.514829
1147,lm,0,20,0,1.208632,1.222806,1.477923
1149,human,0,78,0,1.254015,0.750420,0.941038
1149,lm,0,40,0,1.628811,0.451051,0.734677
115,human,0,128,0,1.486324,0.627150,0.932148
115,human,1,39,0,1.379267,1.115807,1.538995
115,lm,0,107,0,2.137061,0.287621,0.614664
1150,human,0,41,0,1.383668,1.015111,1.404577
1150,lm,0,9,0,1.065381,1.751152,1.865644
1151,human,0,128,0,1.273108,0.759195,0.966537
1151,lm,0,105,0,2.046065,0.318842,0.652372
1152,human,0,55,0,1.435529,0.599536,0.860651
1152,lm,0,22,0,1.335487,1.214188,1.621532
1153,human,0,89,0,1.345360,0.890228,1.197677
1153,lm,0,128,0,1.672847,0.493477,0.825512
1153,lm,1,81,0,1.463899,0.632143,0.925393
1154,human,0,128,0,1.473410,0.922397,1.359069
1154,human,1,61,0,1.903549,0.721327,1.373080
1154,lm,0,84,0,1.685038,0.502279,0.846359
1156,human,0,128,0,1.258028,0.705909,0.888053
1156,human,1,124,0,1.277848,1.012192,1.293428
1156,lm,0,11,0,1.101854,1.634055,1.800491
1159,human,0,128,0,1.158160,1.071889,1.241419
1159,human,1,128,0,1.130195,1.187914,1.342575
1159,human,2,128,0,1.368117,0.799179,1.093371
1159,human,3,27,0,1.366456,1.584893,2.165686
1159,lm,0,12,0,1.182072,1.479928,1.749381
116,human,0,56,0,1.498775,0.754317,1.130551
116,lm,0,10,0,1.094922,2.104568,2.304337
1161,human,0,25,0,1.129564,1.327286,1.499254
1161,lm,0,7,0,1.051923,2.756762,2.899901
1162,human,0,128,0,1.210000,1.345881,1.628517
1162,human,1,128,0,1.307591,1.217762,1.592335
1162,human,2,128,0,1.192984,1.312482,1.565770
1162,human,3,128,0,1.071898,1.807749,1.937723
1162,human,4,128,0,1.304418,0.878500,1.145932
1162,human,5,128,0,1.308688,0.965676,1.263768
1162,human,6,95,0,1.547985,0.649028,1.004685
1162,lm,0,44,0,1.312082,1.025810,1.345947
1163,human,0,128,0,1.347785,0.914539,1.232602
1163,human,1,128,0,1.337413,1.023136,1.368356
1163,human,2,128,0,1.185693,1.022164,1.211973
1163,human,3,112,0,1.210949,1.179862,1.428752
1163,lm,0,128,0,1.480123,0.644864,0.954478
1163,lm,1,109,0,1.678751,0.470688,0.790169
1166,human,0,63,0,1.283944,0.778428,0.999458
1166,lm,0,95,0,1.757782,0.560454,0.985155
1168,human,0,74,0,1.353987,0.794382,1.075584
1168,lm,0,10,0,1.127251,1.626854,1.833873
117,human,0,128,0,1.496736,0.746438,1.117221
117,human,1,128,0,1.404624,0.924631,1.298759
117,human,2,128,0,1.400436,0.830463,1.163010
117,human,3,128,0,1.420259,1.058675,1.503593
117,human,4,46,0,1.302925,1.007877,1.313188
117,lm,0,128,0,2.439595,0.271965,0.663485
117,lm,1,13,0,1.210301,1.546819,1.872117
1170,human,0,128,0,1.390977,0.584917,0.813606
1170,human,1,92,0,1.424977,0.666837,0.950227
1170,lm,0,128,0,2.577068,0.239251,0.616565
1170,lm,1,7,0,1.371843,1.503761,2.062924
1171,human,0,128,0,1.440310,0.602273,0.867460
1171,human,1,19,0,1.206545,1.591254,1.919919
1171,lm,0,46,0,1.402625,0.890016,1.248359
1174,human,0,128,0,1.588552,0.459563,0.730040
1174,human,1,128,0,1.518892,0.807053,1.225826
1174,human,2,124,0,1.382712,1.022496,1.413816
1174,lm,0,99,0,1.638027,0.496836,0.813831
1175,human,0,128,0,1.272384,0.831309,1.057744
1175,human,1,85,0,1.158902,1.076500,1.247558
1175,lm,0,64,0,1.696042,0.197351,0.334716
1177,human,0,52,0,1.413634,0.570251,0.806126
1177,lm,0,29,0,1.469616,0.840345,1.234985
1178,human,0,44,0,1.529873,0.503402,0.770141
1178,lm,0,14,0,1.406817,0.386800,0.544157
118,human,0,128,0,1.291636,0.765201,0.988361
118,human,1,68,0,1.273552,0.999805,1.273304
118,lm,0,85,0,1.386068,0.774289,1.073217
1180,human,0,25,0,1.334165,0.845774,1.128402
1180,lm,0,72,0,1.898894,0.484481,0.919979
1181,human,0,74,0,1.279274,0.854982,1.093757
1181,lm,0,73,0,1.646672,0.387520,0.638118
1182,human,0,64,0,1.269255,0.689321,0.874924
1182,lm,0,12,0,1.172424,1.679768,1.969399
1183,human,0,94,0,1.305061,0.749429,0.978050
1183,lm,0,11,0,1.200085,1.388040,1.665766
1184,human,0,31,0,1.277286,0.818989,1.046083
1184,lm,0,83,0,2.117616,0.359910,0.762152
1186,human,0,103,0,1.365436,0.871611,1.190128
1186,lm,0,24,0,1.283476,1.268762,1.628426
1188,human,0,86,0,1.691513,0.476771,0.806464
1188,lm,0,10,0,1.089301,2.391586,2.605158
1189,human,0,37,0,1.167127,1.459025,1.702868
1189,lm,0,73,0,1.580472,0.473588,0.748492
119,human,0,39,0,1.377637,0.838332,1.154918
119,lm,0,7,0,1.156222,1.485816,1.717933
1191,human,0,128,0,1.306108,0.795006,1.038364
1191,human,1,128,0,1.257101,1.253615,1.575921
1191,human,2,16,0,1.231953,2.836924,3.494958
1191,lm,0,85,0,1.626757,0.537775,0.874830
1193,human,0,128,0,1.563522,0.735432,1.149865
1193,human,1,128,0,1.199392,1.691985,2.029353
1193,human,2,59,0,1.267824,1.790325,2.269817
1193,lm,0,10,0,1.093049,2.453120,2.681380
1194,human,0,38,0,1.551542,0.588383,0.912901
1194,lm,0,59,0,1.726139,0.372682,0.643301
1195,human,0,128,0,1.539455,0.453845,0.698674
1195,human,1,103,0,1.276980,1.130942,1.444190
1195,lm,0,24,0,1.469289,0.956166,1.404885
1196,human,0,128,0,1.261661,0.934151,1.178581
1196,human,1,128,0,1.279724,0.963821,1.233424
1196,human,2,114,0,1.185821,1.073560,1.273051
1196,lm,0,128,0,1.505355,0.560365,0.843548
1196,lm,1,14,0,1.392759,2.419029,3.369123
1197,human,0,46,0,1.509752,0.524512,0.791883
1197,lm,0,50,0,1.762941,0.259153,0.456871
1199,human,0,56,0,1.892812,0.355654,0.673186
1199,lm,0,6,0,1.256807,0.581971,0.731424
12,human,0,43,0,1.560065,0.572230,0.892716
12,lm,0,21,0,1.404245,0.588908,0.826971
120,human,0,96,0,1.391489,0.749075,1.042330
120,lm,0,65,0,1.628985,0.528822,0.861444
1200,human,0,128,0,1.229818,1.116229,1.372759
1200,human,1,91,0,1.243010,0.976136,1.213346
1200,lm,0,128,0,1.513953,0.592624,0.897205
1200,lm,1,128,0,1.290803,1.018778,1.315042
1200,lm,2,36,0,1.067454,2.921617,3.118693
1201,human,0,58,0,1.655588,0.448848,0.743107
1201,lm,0,10,0,1.172249,1.891587,2.217411
1202,human,0,128,0,1.383351,0.856433,1.184748
1202,human,1,79,0,1.176906,1.396430,1.643467
1202,lm,0,100,0,1.727802,0.531023,0.917503
1203,human,0,77,0,1.328380,0.874594,1.161793
1203,lm,0,19,0,1.247857,1.452057,1.811960
1207,human,0,28,0,1.216169,0.870018,1.058089
1207,lm,0,44,0,1.549814,0.427668,0.662806
1209,human,0,74,0,1.508576,0.647526,0.976843
1209,lm,0,67,0,1.451948,0.573056,0.832047
121,human,0,128,0,1.656780,0.339203,0.561985
121,human,1,62,0,1.350762,0.811467,1.096099
121,lm,0,82,0,1.615520,0.373197,0.602908
1212,human,0,128,0,1.516340,0.567781,0.860949
1212,human,1,1,0,nan,nan,nan
1212,lm,0,128,0,2.126233,0.310234,0.659631
1212,lm,1,6,0,1.012644,4.706477,4.765986
1213,human,0,46,0,1.546847,0.361956,0.559890
1213,lm,0,10,0,1.150462,1.215438,1.398315
1214,human,0,79,0,1.387117,0.725646,1.006556
1214,lm,0,50,0,1.368803,0.822179,1.125401
1215,human,0,80,0,1.484654,0.617836,0.917272
1215,lm,0,6,0,1.059204,2.363045,2.502946
1216,human,0,22,0,1.209673,0.874719,1.058125
1216,lm,0,32,0,1.407410,0.880169,1.238759
1217,human,0,72,0,1.158196,0.903194,1.046076
1217,lm,0,92,0,1.535710,0.892130,1.370053
1218,human,0,128,0,1.292342,0.840863,1.086682
1218,human,1,128,0,1.248456,0.973312,1.215137
1218,human,2,128,0,1.219766,1.117419,1.362990
1218,human,3,4,0,0.915381,5.354200,4.901135
1218,lm,0,60,0,1.624816,0.684249,1.111778
1223,human,0,21,0,1.239199,1.151563,1.427016
1223,lm,0,128,0,2.002669,0.224433,0.449466
1223,lm,1,33,0,1.483250,1.522566,2.258347
1224,human,0,128,0,1.109427,1.002485,1.112184
1224,human,1,128,0,1.035387,1.398423,1.447909
1224,human,2,121,0,1.080132,1.266431,1.367913
1224,lm,0,128,0,1.877672,0.365453,0.686202
1224,lm,1,128,0,3.301658,0.142854,0.471654
1224,lm,2,128,0,2.341104,0.215589,0.504717
1224,lm,3,99,0,2.675686,0.205413,0.549622
1226,human,0,128,0,1.214539,0.868341,1.054634
1226,human,1,128,0,1.194354,1.188425,1.419400
1226,human,2,128,0,1.030245,2.121838,2.186014
1226,human,3,39,0,1.025804,2.565180,2.631372
1226,lm,0,25,0,1.159916,1.385698,1.607294
1227,human,0,45,0,1.245283,0.991814,1.235089
1227,lm,0,92,0,1.637573,0.377358,0.617952
1228,human,0,31,0,1.252064,1.050885,1.315775
1228,lm,0,30,0,1.508281,0.767156,1.157087
1229,human,0,13,0,1.111774,1.479303,1.644651
1229,lm,0,11,0,1.131851,1.223907,1.385280
1230,human,0,11,0,1.092176,1.618034,1.767177
1230,lm,0,7,0,1.243481,0.848560,1.055169
1234,human,0,53,0,1.680008,0.502146,0.843610
1234,lm,0,12,0,1.188627,1.636033,1.944633
1236,human,0,128,0,1.394423,0.682750,0.952043
1236,human,1,95,0,1.599505,0.614974,0.983654
1236,lm,0,53,0,1.415929,0.686970,0.972701
1237,human,0,7,0,1.226513,1.039427,1.274871
1237,lm,0,5,0,1.462030,0.441713,0.645797
1238,human,0,71,0,1.674075,0.486374,0.814227
1238,lm,0,30,0,1.560257,0.594209,0.927119
1239,human,0,31,0,1.303086,1.255865,1.636500
1239,lm,0,28,0,1.727166,0.734178,1.268047
1240,human,0,122,0,1.557126,0.592769,0.923016
1240,lm,0,128,0,1.853268,0.283797,0.525952
1240,lm,1,128,0,1.865218,0.317521,0.592246
1240,lm,2,56,0,1.736299,0.441306,0.766238
1241,human,0,110,0,1.404147,0.768830,1.079551
1241,lm,0,38,0,1.345042,0.933993,1.256261
1242,human,0,27,0,1.239435,1.376700,1.706331
1242,lm,0,29,0,1.254594,1.288938,1.617094
1244,human,0,128,0,1.461673,0.809057,1.182576
1244,human,1,128,0,1.292090,1.319871,1.705391
1244,human,2,128,0,1.474753,0.646504,0.953434
1244,human,3,1,0,nan,nan,nan
1244,lm,0,128,0,1.759302,0.429128,0.754965
1244,lm,1,10,0,1.133036,2.566967,2.908466
1245,human,0,128,0,1.450364,0.772070,1.119782
1245,human,1,70,0,1.251024,1.279266,1.600391
1245,lm,0,128,0,2.137273,0.164929,0.352499
1245,lm,1,128,0,2.870677,0.095630,0.274523
1245,lm,2,128,0,2.838253,0.095630,0.271422
1245,lm,3,73,0,2.282287,0.160366,0.366002
1246,human,0,46,0,1.738355,0.327400,0.569137
1246,lm,0,6,0,1.113243,0.963331,1.072422
1247,human,0,38,0,1.214285,0.993630,1.206549
1247,lm,0,128,0,2.069355,0.331625,0.686249
1247,lm,1,36,0,1.416212,0.747915,1.059205
1248,human,0,25,0,1.345940,0.424606,0.571493
1248,lm,0,98,0,2.147610,0.283117,0.608026
1251,human,0,128,0,1.481992,0.558226,0.827286
1251,human,1,33,0,1.110372,1.835410,2.037988
1251,lm,0,63,0,2.253563,0.268773,0.605697
1252,human,0,128,0,1.396558,0.752919,1.051496
1252,human,1,128,0,1.164648,1.497699,1.744292
1252,human,2,67,0,1.207638,1.670913,2.017859
1252,lm,0,37,0,1.492396,0.653142,0.974747
1253,human,0,82,0,1.239210,1.172933,1.453510
1253,lm,0,13,0,1.108565,2.166933,2.402186
1255,human,0,61,0,1.274754,0.992924,1.265733
1255,lm,0,37,0,1.276194,0.940808,1.200653
1256,human,0,128,0,1.365691,0.762310,1.041080
1256,human,1,128,0,1.487413,0.558585,0.830846
1256,human,2,128,0,1.605651,0.470527,0.755502
1256,human,3,22,0,1.150304,1.353118,1.556497
1256,lm,0,11,0,1.191581,0.910514,1.084951
1257,human,0,128,0,1.307227,0.773426,1.011043
1257,human,1,80,0,1.285387,0.901139,1.158312
1257,lm,0,128,0,2.253958,0.185142,0.417303
1257,lm,1,15,0,1.408780,1.153435,1.624936
1258,human,0,128,0,1.318742,0.814833,1.074555
1258,human,1,128,0,1.150568,1.684213,1.937801
1258,human,2,128,0,1.140351,1.407415,1.604948
1258,human,3,90,0,1.255755,1.239220,1.556157
1258,lm,0,44,0,1.765819,0.653905,1.154678
1259,human,0,128,0,1.425562,0.451215,0.643234
1259,human,1,4,0,1.049286,1.499921,1.573846
1259,lm,0,14,0,1.346936,0.733105,0.987445
126,human,0,21,0,1.439394,0.681366,0.980755
126,lm,0,11,0,1.358746,0.526504,0.715385
1260,human,0,39,0,1.275956,1.035166,1.320826
1260,lm,0,21,0,1.216220,1.199744,1.459152
1263,human,0,47,0,1.220879,1.167338,1.425178
1263,lm,0,51,0,1.435771,0.883215,1.268094
1265,human,0,128,0,1.964658,0.330033,0.648401
1265,human,1,128,0,1.744676,0.420027,0.732811
1265,human,2,7,0,1.514632,1.071923,1.623568
1265,lm,0,128,0,2.539263,0.090417,0.229594
1265,lm,1,97,0,2.703310,0.086888,0.234886
1266,human,0,128,0,1.137589,1.291843,1.469587
1266,human,1,128,0,1.304513,0.850113,1.108983
1266,human,2,52,0,1.197156,1.400936,1.677140
1266,lm,0,47,0,1.335782,0.874628,1.168313
1267,human,0,30,0,1.627983,0.733764,1.194555
1267,lm,0,28,0,1.923540,0.693860,1.334667
1268,human,0,21,0,1.168989,1.104349,1.290972
1268,lm,0,30,0,1.392616,0.573045,0.798031
